"subnum","block","trial","cue","flank","location","direction","rt","error","group","age","correctRT"
2,2,2,"Center","Neutral","up","left",380.219935216319,0,"Young",26,380.219935216319
2,2,3,"Double","Neutral","up","left",357.383884722508,0,"Young",26,357.383884722508
2,2,4,"Spatial","Neutral","up","left",313.515224543325,0,"Young",26,313.515224543325
2,2,5,"None","Congruent","up","left",466.97946127874,0,"Young",26,466.97946127874
2,2,6,"Center","Congruent","up","left",326.827129225859,0,"Young",26,326.827129225859
2,2,7,"Double","Congruent","up","left",387.31054217682,1,"Young",26,NA
2,2,8,"Spatial","Congruent","up","left",325.525031671784,0,"Young",26,325.525031671784
2,2,9,"None","Incongruent","up","left",386.755532175603,0,"Young",26,386.755532175603
2,2,10,"Center","Incongruent","up","left",379.55747719634,0,"Young",26,379.55747719634
2,2,11,"Double","Incongruent","up","left",490.800966439629,0,"Young",26,490.800966439629
2,2,12,"Spatial","Incongruent","up","left",400.43605247324,0,"Young",26,400.43605247324
2,2,13,"None","Neutral","down","left",470.164160806682,0,"Young",26,470.164160806682
2,2,14,"Center","Neutral","down","left",474.37372316543,0,"Young",26,474.37372316543
2,2,15,"Double","Neutral","down","left",448.694059055457,0,"Young",26,448.694059055457
2,2,16,"Spatial","Neutral","down","left",373.86342461565,0,"Young",26,373.86342461565
2,2,17,"None","Congruent","down","left",448.998134328337,0,"Young",26,448.998134328337
2,2,18,"Center","Congruent","down","left",370.360078677133,0,"Young",26,370.360078677133
2,2,19,"Double","Congruent","down","left",453.89458974522,0,"Young",26,453.89458974522
2,2,20,"Spatial","Congruent","down","left",369.811705465923,1,"Young",26,NA
2,2,21,"None","Incongruent","down","left",441.321152956432,0,"Young",26,441.321152956432
2,2,22,"Center","Incongruent","down","left",442.217873255484,1,"Young",26,NA
2,2,23,"Double","Incongruent","down","left",349.054508986508,0,"Young",26,349.054508986508
2,2,24,"Spatial","Incongruent","down","left",400.237057694468,0,"Young",26,400.237057694468
2,2,25,"None","Neutral","up","right",300.383616502701,0,"Young",26,300.383616502701
2,2,26,"Center","Neutral","up","right",445.700108359903,0,"Young",26,445.700108359903
2,2,27,"Double","Neutral","up","right",343.222849948393,0,"Young",26,343.222849948393
2,2,28,"Spatial","Neutral","up","right",318.501058065291,0,"Young",26,318.501058065291
2,2,29,"None","Congruent","up","right",421.534083384902,0,"Young",26,421.534083384902
2,2,30,"Center","Congruent","up","right",410.610908699456,0,"Young",26,410.610908699456
2,2,31,"Double","Congruent","up","right",408.917008861135,0,"Young",26,408.917008861135
2,2,32,"Spatial","Congruent","up","right",368.397598623584,1,"Young",26,NA
2,2,33,"None","Incongruent","up","right",471.372869803694,0,"Young",26,471.372869803694
2,2,34,"Center","Incongruent","up","right",381.835437186083,0,"Young",26,381.835437186083
2,2,35,"Double","Incongruent","up","right",425.563887783105,0,"Young",26,425.563887783105
2,2,36,"Spatial","Incongruent","up","right",423.895706622527,0,"Young",26,423.895706622527
2,2,37,"None","Neutral","down","right",388.845943921399,0,"Young",26,388.845943921399
2,2,38,"Center","Neutral","down","right",376.557953276077,0,"Young",26,376.557953276077
2,2,39,"Double","Neutral","down","right",316.61688369351,0,"Young",26,316.61688369351
2,2,40,"Spatial","Neutral","down","right",339.58454928922,0,"Young",26,339.58454928922
2,2,41,"None","Congruent","down","right",436.44277007987,0,"Young",26,436.44277007987
2,2,42,"Center","Congruent","down","right",372.70621857695,0,"Young",26,372.70621857695
2,2,43,"Double","Congruent","down","right",366.804452163197,0,"Young",26,366.804452163197
2,2,44,"Spatial","Congruent","down","right",428.177600139246,0,"Young",26,428.177600139246
2,2,45,"None","Incongruent","down","right",538.129325620916,0,"Young",26,538.129325620916
2,2,46,"Center","Incongruent","down","right",505.571554036532,0,"Young",26,505.571554036532
2,2,47,"Double","Incongruent","down","right",398.839652358508,0,"Young",26,398.839652358508
2,2,48,"Spatial","Incongruent","down","right",418.217091921398,0,"Young",26,418.217091921398
2,3,1,"None","Neutral","up","left",487.741259354864,0,"Young",26,487.741259354864
2,3,2,"Center","Neutral","up","left",377.173928773676,0,"Young",26,377.173928773676
2,3,3,"Double","Neutral","up","left",268.531967588267,0,"Young",26,268.531967588267
2,3,4,"Spatial","Neutral","up","left",357.242288104973,0,"Young",26,357.242288104973
2,3,5,"None","Congruent","up","left",334.752227720724,0,"Young",26,334.752227720724
2,3,6,"Center","Congruent","up","left",339.441492342989,0,"Young",26,339.441492342989
2,3,7,"Double","Congruent","up","left",441.20021606498,1,"Young",26,NA
2,3,8,"Spatial","Congruent","up","left",370.781842465134,0,"Young",26,370.781842465134
2,3,9,"None","Incongruent","up","left",554.583447776768,0,"Young",26,554.583447776768
2,3,10,"Center","Incongruent","up","left",465.330243075682,0,"Young",26,465.330243075682
2,3,11,"Double","Incongruent","up","left",439.492061875857,0,"Young",26,439.492061875857
2,3,12,"Spatial","Incongruent","up","left",363.784361343636,0,"Young",26,363.784361343636
2,3,13,"None","Neutral","down","left",509.64568768596,0,"Young",26,509.64568768596
2,3,14,"Center","Neutral","down","left",382.250529906094,0,"Young",26,382.250529906094
2,3,15,"Double","Neutral","down","left",339.243579966606,0,"Young",26,339.243579966606
2,3,16,"Spatial","Neutral","down","left",383.261154985857,0,"Young",26,383.261154985857
2,3,17,"None","Congruent","down","left",483.722047913895,0,"Young",26,483.722047913895
2,3,18,"Center","Congruent","down","left",474.782738709929,0,"Young",26,474.782738709929
2,3,19,"Double","Congruent","down","left",344.850134819745,1,"Young",26,NA
2,3,20,"Spatial","Congruent","down","left",320.456608963843,0,"Young",26,320.456608963843
2,3,21,"None","Incongruent","down","left",479.18889842349,0,"Young",26,479.18889842349
2,3,22,"Center","Incongruent","down","left",431.21712885898,1,"Young",26,NA
2,3,23,"Double","Incongruent","down","left",426.668452714882,0,"Young",26,426.668452714882
2,3,24,"Spatial","Incongruent","down","left",395.216127364956,1,"Young",26,NA
2,3,25,"None","Neutral","up","right",502.091020509994,0,"Young",26,502.091020509994
2,3,26,"Center","Neutral","up","right",345.123085404348,1,"Young",26,NA
2,3,27,"Double","Neutral","up","right",355.591624703932,0,"Young",26,355.591624703932
2,3,28,"Spatial","Neutral","up","right",372.626822608576,1,"Young",26,NA
2,3,29,"None","Congruent","up","right",486.238622326756,0,"Young",26,486.238622326756
2,3,30,"Center","Congruent","up","right",341.394459848804,1,"Young",26,NA
2,3,31,"Double","Congruent","up","right",349.595689193086,0,"Young",26,349.595689193086
2,3,32,"Spatial","Congruent","up","right",366.181029524901,0,"Young",26,366.181029524901
2,3,33,"None","Incongruent","up","right",550.887711326899,1,"Young",26,NA
2,3,34,"Center","Incongruent","up","right",437.441770595601,1,"Young",26,NA
2,3,35,"Double","Incongruent","up","right",373.500327630569,0,"Young",26,373.500327630569
2,3,36,"Spatial","Incongruent","up","right",495.456051605044,0,"Young",26,495.456051605044
2,3,37,"None","Neutral","down","right",501.753478615581,1,"Young",26,NA
2,3,38,"Center","Neutral","down","right",344.481442707506,0,"Young",26,344.481442707506
2,3,39,"Double","Neutral","down","right",371.746621317221,0,"Young",26,371.746621317221
2,3,40,"Spatial","Neutral","down","right",252.026563231703,0,"Young",26,252.026563231703
2,3,41,"None","Congruent","down","right",458.486148590955,0,"Young",26,458.486148590955
2,3,42,"Center","Congruent","down","right",460.617339910089,0,"Young",26,460.617339910089
2,3,43,"Double","Congruent","down","right",293.135967644764,1,"Young",26,NA
2,3,44,"Spatial","Congruent","down","right",301.021574339913,0,"Young",26,301.021574339913
2,3,45,"None","Incongruent","down","right",467.941153312472,0,"Young",26,467.941153312472
2,3,46,"Center","Incongruent","down","right",415.943430321442,0,"Young",26,415.943430321442
2,3,47,"Double","Incongruent","down","right",343.335720219103,0,"Young",26,343.335720219103
2,3,48,"Spatial","Incongruent","down","right",435.048177962395,0,"Young",26,435.048177962395
2,4,1,"None","Neutral","up","left",353.410093001713,0,"Young",26,353.410093001713
2,4,2,"Center","Neutral","up","left",378.750118036087,0,"Young",26,378.750118036087
2,4,3,"Double","Neutral","up","left",404.649236051265,1,"Young",26,NA
2,4,4,"Spatial","Neutral","up","left",330.090228925768,1,"Young",26,NA
2,4,5,"None","Congruent","up","left",474.600419623676,0,"Young",26,474.600419623676
2,4,6,"Center","Congruent","up","left",378.714246454092,0,"Young",26,378.714246454092
2,4,7,"Double","Congruent","up","left",342.616977470717,0,"Young",26,342.616977470717
2,4,8,"Spatial","Congruent","up","left",372.317970751732,0,"Young",26,372.317970751732
2,4,9,"None","Incongruent","up","left",478.308362998521,0,"Young",26,478.308362998521
2,4,10,"Center","Incongruent","up","left",538.630559248925,0,"Young",26,538.630559248925
2,4,11,"Double","Incongruent","up","left",444.087014441849,0,"Young",26,444.087014441849
2,4,12,"Spatial","Incongruent","up","left",452.640749680027,0,"Young",26,452.640749680027
2,4,13,"None","Neutral","down","left",440.258145162201,0,"Young",26,440.258145162201
2,4,14,"Center","Neutral","down","left",229.597570053976,0,"Young",26,229.597570053976
2,4,15,"Double","Neutral","down","left",306.694403433551,0,"Young",26,306.694403433551
2,4,16,"Spatial","Neutral","down","left",318.794886992759,0,"Young",26,318.794886992759
2,4,17,"None","Congruent","down","left",441.840183187278,0,"Young",26,441.840183187278
2,4,18,"Center","Congruent","down","left",262.863843982052,0,"Young",26,262.863843982052
2,4,19,"Double","Congruent","down","left",423.084831669036,0,"Young",26,423.084831669036
2,4,20,"Spatial","Congruent","down","left",309.778713307278,0,"Young",26,309.778713307278
2,4,21,"None","Incongruent","down","left",462.356136031854,0,"Young",26,462.356136031854
2,4,22,"Center","Incongruent","down","left",372.219420372788,0,"Young",26,372.219420372788
2,4,23,"Double","Incongruent","down","left",372.305313099947,0,"Young",26,372.305313099947
2,4,24,"Spatial","Incongruent","down","left",412.81659180272,0,"Young",26,412.81659180272
2,4,25,"None","Neutral","up","right",455.468470333695,0,"Young",26,455.468470333695
2,4,26,"Center","Neutral","up","right",275.105852010785,0,"Young",26,275.105852010785
2,4,27,"Double","Neutral","up","right",324.781901027533,0,"Young",26,324.781901027533
2,4,28,"Spatial","Neutral","up","right",366.78858611263,0,"Young",26,366.78858611263
2,4,29,"None","Congruent","up","right",407.348145767504,0,"Young",26,407.348145767504
2,4,30,"Center","Congruent","up","right",488.268425090863,0,"Young",26,488.268425090863
2,4,31,"Double","Congruent","up","right",437.287333637405,0,"Young",26,437.287333637405
2,4,32,"Spatial","Congruent","up","right",369.77490170348,0,"Young",26,369.77490170348
2,4,33,"None","Incongruent","up","right",500.244222476909,0,"Young",26,500.244222476909
2,4,34,"Center","Incongruent","up","right",463.968039102763,0,"Young",26,463.968039102763
2,4,35,"Double","Incongruent","up","right",409.704693736619,0,"Young",26,409.704693736619
2,4,36,"Spatial","Incongruent","up","right",441.400857647862,0,"Young",26,441.400857647862
2,4,37,"None","Neutral","down","right",504.010698004285,0,"Young",26,504.010698004285
2,4,38,"Center","Neutral","down","right",434.171495504164,1,"Young",26,NA
2,4,39,"Double","Neutral","down","right",334.337787166795,0,"Young",26,334.337787166795
2,4,40,"Spatial","Neutral","down","right",259.056157538821,0,"Young",26,259.056157538821
2,4,41,"None","Congruent","down","right",424.517215025588,0,"Young",26,424.517215025588
2,4,42,"Center","Congruent","down","right",402.044468545849,0,"Young",26,402.044468545849
2,4,43,"Double","Congruent","down","right",442.54969899043,0,"Young",26,442.54969899043
2,4,44,"Spatial","Congruent","down","right",274.069525773322,0,"Young",26,274.069525773322
2,4,45,"None","Incongruent","down","right",518.219229630372,0,"Young",26,518.219229630372
2,4,46,"Center","Incongruent","down","right",461.674991754426,0,"Young",26,461.674991754426
2,4,47,"Double","Incongruent","down","right",504.697763062953,0,"Young",26,504.697763062953
2,4,48,"Spatial","Incongruent","down","right",408.604501393521,0,"Young",26,408.604501393521
2,5,1,"None","Neutral","up","left",412.135057274787,0,"Young",26,412.135057274787
2,5,2,"Center","Neutral","up","left",322.659293194082,0,"Young",26,322.659293194082
2,5,3,"Double","Neutral","up","left",349.128975820319,0,"Young",26,349.128975820319
2,5,4,"Spatial","Neutral","up","left",321.893811371086,0,"Young",26,321.893811371086
2,5,5,"None","Congruent","up","left",547.527716289455,0,"Young",26,547.527716289455
2,5,6,"Center","Congruent","up","left",502.326568784998,0,"Young",26,502.326568784998
2,5,7,"Double","Congruent","up","left",366.664836025786,0,"Young",26,366.664836025786
2,5,8,"Spatial","Congruent","up","left",287.816628046906,1,"Young",26,NA
2,5,9,"None","Incongruent","up","left",401.353253296266,0,"Young",26,401.353253296266
2,5,10,"Center","Incongruent","up","left",475.733581671901,0,"Young",26,475.733581671901
2,5,11,"Double","Incongruent","up","left",390.471320813257,0,"Young",26,390.471320813257
2,5,12,"Spatial","Incongruent","up","left",524.232966277218,0,"Young",26,524.232966277218
2,5,13,"None","Neutral","down","left",385.719121367102,0,"Young",26,385.719121367102
2,5,14,"Center","Neutral","down","left",385.555321487286,0,"Young",26,385.555321487286
2,5,15,"Double","Neutral","down","left",565.513834035533,1,"Young",26,NA
2,5,16,"Spatial","Neutral","down","left",284.554500102837,1,"Young",26,NA
2,5,17,"None","Congruent","down","left",445.378331221073,0,"Young",26,445.378331221073
2,5,18,"Center","Congruent","down","left",324.655276388742,0,"Young",26,324.655276388742
2,5,19,"Double","Congruent","down","left",392.382682441098,0,"Young",26,392.382682441098
2,5,20,"Spatial","Congruent","down","left",296.336773246898,1,"Young",26,NA
2,5,21,"None","Incongruent","down","left",503.865156136846,0,"Young",26,503.865156136846
2,5,22,"Center","Incongruent","down","left",435.156567892169,0,"Young",26,435.156567892169
2,5,23,"Double","Incongruent","down","left",385.837887978367,0,"Young",26,385.837887978367
2,5,24,"Spatial","Incongruent","down","left",410.564634421195,0,"Young",26,410.564634421195
2,5,25,"None","Neutral","up","right",479.580051802968,0,"Young",26,479.580051802968
2,5,26,"Center","Neutral","up","right",459.698372695187,1,"Young",26,NA
2,5,27,"Double","Neutral","up","right",306.364436453542,0,"Young",26,306.364436453542
2,5,28,"Spatial","Neutral","up","right",327.519453347884,0,"Young",26,327.519453347884
2,5,29,"None","Congruent","up","right",487.971226342778,0,"Young",26,487.971226342778
2,5,30,"Center","Congruent","up","right",324.28888260782,0,"Young",26,324.28888260782
2,5,31,"Double","Congruent","up","right",248.574965557481,1,"Young",26,NA
2,5,32,"Spatial","Congruent","up","right",293.204872074334,0,"Young",26,293.204872074334
2,5,33,"None","Incongruent","up","right",451.638027103222,0,"Young",26,451.638027103222
2,5,34,"Center","Incongruent","up","right",452.37442961639,0,"Young",26,452.37442961639
2,5,35,"Double","Incongruent","up","right",424.813160325098,1,"Young",26,NA
2,5,36,"Spatial","Incongruent","up","right",421.574806412232,0,"Young",26,421.574806412232
2,5,37,"None","Neutral","down","right",408.881379603663,1,"Young",26,NA
2,5,38,"Center","Neutral","down","right",398.705919734765,0,"Young",26,398.705919734765
2,5,39,"Double","Neutral","down","right",356.699711250149,0,"Young",26,356.699711250149
2,5,40,"Spatial","Neutral","down","right",399.505072326053,0,"Young",26,399.505072326053
