"error","rt","trial","flank","cue","direction","location","subnum","block"
0,566.854869514638,9,"Incongruent","None","left","up","12",5
1,503.021664797216,10,"Incongruent","Center","left","up","12",5
0,558.876379772192,11,"Incongruent","Double","left","up","12",5
0,458.345598521189,12,"Incongruent","Spatial","left","up","12",5
0,357.867602475099,13,"Neutral","None","left","down","12",5
0,366.792420765447,14,"Neutral","Center","left","down","12",5
0,426.175959782584,15,"Neutral","Double","left","down","12",5
0,224.922901063322,16,"Neutral","Spatial","left","down","12",5
0,446.110212038809,17,"Congruent","None","left","down","12",5
0,358.102296466591,18,"Congruent","Center","left","down","12",5
0,353.839377591996,19,"Congruent","Double","left","down","12",5
0,284.560368868638,20,"Congruent","Spatial","left","down","12",5
0,518.450959516598,21,"Incongruent","None","left","down","12",5
0,493.605715874426,22,"Incongruent","Center","left","down","12",5
0,504.495001053766,23,"Incongruent","Double","left","down","12",5
0,428.599381693778,24,"Incongruent","Spatial","left","down","12",5
0,452.298724920874,25,"Neutral","None","right","up","12",5
0,406.34242198123,26,"Neutral","Center","right","up","12",5
0,342.596622097542,27,"Neutral","Double","right","up","12",5
0,391.091853418637,28,"Neutral","Spatial","right","up","12",5
0,484.711514284024,29,"Congruent","None","right","up","12",5
0,383.86529912556,30,"Congruent","Center","right","up","12",5
0,361.268089579899,31,"Congruent","Double","right","up","12",5
0,343.763572212734,32,"Congruent","Spatial","right","up","12",5
1,548.525956488485,33,"Incongruent","None","right","up","12",5
0,453.933823840753,34,"Incongruent","Center","right","up","12",5
0,516.666565418102,35,"Incongruent","Double","right","up","12",5
0,445.26237374702,36,"Incongruent","Spatial","right","up","12",5
0,327.274744981994,37,"Neutral","None","right","down","12",5
0,345.787527959644,38,"Neutral","Center","right","down","12",5
0,311.838112587825,39,"Neutral","Double","right","down","12",5
0,397.813892215289,40,"Neutral","Spatial","right","down","12",5
1,377.590716936111,41,"Congruent","None","right","down","12",5
1,358.722559420542,42,"Congruent","Center","right","down","12",5
0,363.25634359285,43,"Congruent","Double","right","down","12",5
0,399.514454400375,44,"Congruent","Spatial","right","down","12",5
0,527.035686135743,45,"Incongruent","None","right","down","12",5
0,475.536774570815,46,"Incongruent","Center","right","down","12",5
0,439.391537417679,47,"Incongruent","Double","right","down","12",5
0,435.210557599392,48,"Incongruent","Spatial","right","down","12",5
1,424.667846739018,1,"Neutral","None","left","up","12",6
0,250.815340207973,2,"Neutral","Center","left","up","12",6
0,422.609977315389,3,"Neutral","Double","left","up","12",6
0,363.733130609229,4,"Neutral","Spatial","left","up","12",6
0,407.860411409009,5,"Congruent","None","left","up","12",6
0,387.838005127575,6,"Congruent","Center","left","up","12",6
0,337.563490366586,7,"Congruent","Double","left","up","12",6
0,441.464731634073,8,"Congruent","Spatial","left","up","12",6
0,505.716727041933,9,"Incongruent","None","left","up","12",6
0,549.40921406107,10,"Incongruent","Center","left","up","12",6
0,542.824204461177,11,"Incongruent","Double","left","up","12",6
0,374.380916217065,12,"Incongruent","Spatial","left","up","12",6
0,395.493550335809,13,"Neutral","None","left","down","12",6
0,393.712273715899,14,"Neutral","Center","left","down","12",6
0,355.960668479757,15,"Neutral","Double","left","down","12",6
0,395.791438743429,16,"Neutral","Spatial","left","down","12",6
0,438.617509350046,17,"Congruent","None","left","down","12",6
0,405.628225772991,18,"Congruent","Center","left","down","12",6
0,286.6398279901,19,"Congruent","Double","left","down","12",6
0,306.488828436354,20,"Congruent","Spatial","left","down","12",6
1,513.847647375234,21,"Incongruent","None","left","down","12",6
0,501.59838880301,22,"Incongruent","Center","left","down","12",6
0,426.955422253134,23,"Incongruent","Double","left","down","12",6
0,411.371528292419,24,"Incongruent","Spatial","left","down","12",6
0,411.519912283688,25,"Neutral","None","right","up","12",6
0,420.392121914843,26,"Neutral","Center","right","up","12",6
1,389.876636898679,27,"Neutral","Double","right","up","12",6
0,341.152784725238,28,"Neutral","Spatial","right","up","12",6
0,485.095723069781,29,"Congruent","None","right","up","12",6
0,371.897325315474,30,"Congruent","Center","right","up","12",6
0,379.327236080122,31,"Congruent","Double","right","up","12",6
0,340.849895096654,32,"Congruent","Spatial","right","up","12",6
0,507.508621475175,33,"Incongruent","None","right","up","12",6
0,504.145726640401,34,"Incongruent","Center","right","up","12",6
0,519.130419719368,35,"Incongruent","Double","right","up","12",6
0,425.796241445938,36,"Incongruent","Spatial","right","up","12",6
0,441.411918739075,37,"Neutral","None","right","down","12",6
0,374.580780644355,38,"Neutral","Center","right","down","12",6
0,430.253049826564,39,"Neutral","Double","right","down","12",6
0,369.435954846624,40,"Neutral","Spatial","right","down","12",6
0,414.180863789567,41,"Congruent","None","right","down","12",6
0,398.317831613925,42,"Congruent","Center","right","down","12",6
0,336.945522085964,43,"Congruent","Double","right","down","12",6
0,320.618684527576,44,"Congruent","Spatial","right","down","12",6
0,382.459849680299,45,"Incongruent","None","right","down","12",6
0,441.735007276567,46,"Incongruent","Center","right","down","12",6
0,498.108375878879,47,"Incongruent","Double","right","down","12",6
0,518.695123556332,48,"Incongruent","Spatial","right","down","12",6
0,328.164154839178,1,"Neutral","None","left","up","13",1
0,387.931878304452,2,"Neutral","Center","left","up","13",1
0,337.169260952646,3,"Neutral","Double","left","up","13",1
0,329.468400311611,4,"Neutral","Spatial","left","up","13",1
0,467.813253937003,5,"Congruent","None","left","up","13",1
0,330.013275939031,6,"Congruent","Center","left","up","13",1
1,327.812773755337,7,"Congruent","Double","left","up","13",1
0,338.393446546144,8,"Congruent","Spatial","left","up","13",1
0,424.274875094674,9,"Incongruent","None","left","up","13",1
0,399.048274011792,10,"Incongruent","Center","left","up","13",1
0,455.58931261121,11,"Incongruent","Double","left","up","13",1
0,391.069851144083,12,"Incongruent","Spatial","left","up","13",1
0,350.247566787704,13,"Neutral","None","left","down","13",1
0,324.553166999048,14,"Neutral","Center","left","down","13",1
0,377.775033838889,15,"Neutral","Double","left","down","13",1
0,271.369053090925,16,"Neutral","Spatial","left","down","13",1
0,498.565785981875,17,"Congruent","None","left","down","13",1
0,277.048247652125,18,"Congruent","Center","left","down","13",1
0,325.423725518248,19,"Congruent","Double","left","down","13",1
0,352.59669471028,20,"Congruent","Spatial","left","down","13",1
0,446.802745204945,21,"Incongruent","None","left","down","13",1
1,469.154887252203,22,"Incongruent","Center","left","down","13",1
0,433.087551341681,23,"Incongruent","Double","left","down","13",1
0,442.938681490493,24,"Incongruent","Spatial","left","down","13",1
0,452.600377367899,25,"Neutral","None","right","up","13",1
1,419.998189630853,26,"Neutral","Center","right","up","13",1
0,393.23643442378,27,"Neutral","Double","right","up","13",1
0,444.297308685229,28,"Neutral","Spatial","right","up","13",1
0,426.425757221902,29,"Congruent","None","right","up","13",1
0,390.116910787144,30,"Congruent","Center","right","up","13",1
0,298.511568315295,31,"Congruent","Double","right","up","13",1
0,323.095592723117,32,"Congruent","Spatial","right","up","13",1
0,547.706818090413,33,"Incongruent","None","right","up","13",1
0,484.092126136156,34,"Incongruent","Center","right","up","13",1
0,560.400900843005,35,"Incongruent","Double","right","up","13",1
0,510.30265191018,36,"Incongruent","Spatial","right","up","13",1
0,390.603932643166,37,"Neutral","None","right","down","13",1
0,279.487540631129,38,"Neutral","Center","right","down","13",1
0,431.818692292221,39,"Neutral","Double","right","down","13",1
0,433.253855576038,40,"Neutral","Spatial","right","down","13",1
0,481.230875148814,41,"Congruent","None","right","down","13",1
1,369.380688042089,42,"Congruent","Center","right","down","13",1
0,385.551814237617,43,"Congruent","Double","right","down","13",1
0,362.303780054323,44,"Congruent","Spatial","right","down","13",1
0,526.029983911606,45,"Incongruent","None","right","down","13",1
0,498.878095905722,46,"Incongruent","Center","right","down","13",1
0,443.817059556704,47,"Incongruent","Double","right","down","13",1
0,381.369473739862,48,"Incongruent","Spatial","right","down","13",1
0,445.625057659841,1,"Neutral","None","left","up","13",2
0,344.628608345526,2,"Neutral","Center","left","up","13",2
0,401.060174267388,3,"Neutral","Double","left","up","13",2
0,362.409399045409,4,"Neutral","Spatial","left","up","13",2
0,404.733869700761,5,"Congruent","None","left","up","13",2
0,369.669392325744,6,"Congruent","Center","left","up","13",2
0,376.480700981321,7,"Congruent","Double","left","up","13",2
0,442.61720762143,8,"Congruent","Spatial","left","up","13",2
0,461.5721199761,9,"Incongruent","None","left","up","13",2
0,451.737061026812,10,"Incongruent","Center","left","up","13",2
0,558.333170389906,11,"Incongruent","Double","left","up","13",2
0,332.979949645614,12,"Incongruent","Spatial","left","up","13",2
1,487.252306316799,13,"Neutral","None","left","down","13",2
0,301.902521792516,14,"Neutral","Center","left","down","13",2
0,398.561079391795,15,"Neutral","Double","left","down","13",2
0,341.788051861719,16,"Neutral","Spatial","left","down","13",2
0,412.40748838362,17,"Congruent","None","left","down","13",2
0,332.812250008262,18,"Congruent","Center","left","down","13",2
0,393.368830792739,19,"Congruent","Double","left","down","13",2
0,246.726414374586,20,"Congruent","Spatial","left","down","13",2
0,505.527696821303,21,"Incongruent","None","left","down","13",2
0,455.668502910351,22,"Incongruent","Center","left","down","13",2
0,534.876606262382,23,"Incongruent","Double","left","down","13",2
0,485.641621423577,24,"Incongruent","Spatial","left","down","13",2
0,393.661663145139,25,"Neutral","None","right","up","13",2
0,367.60693168325,26,"Neutral","Center","right","up","13",2
0,381.721459463455,27,"Neutral","Double","right","up","13",2
0,394.265893271256,28,"Neutral","Spatial","right","up","13",2
0,494.807295852781,29,"Congruent","None","right","up","13",2
0,444.381497783519,30,"Congruent","Center","right","up","13",2
0,358.064820587743,31,"Congruent","Double","right","up","13",2
0,370.214827110852,32,"Congruent","Spatial","right","up","13",2
0,546.038370362759,33,"Incongruent","None","right","up","13",2
0,562.238187151683,34,"Incongruent","Center","right","up","13",2
0,430.687419159726,35,"Incongruent","Double","right","up","13",2
0,518.625006453667,36,"Incongruent","Spatial","right","up","13",2
0,465.742715077414,37,"Neutral","None","right","down","13",2
0,431.870628559825,38,"Neutral","Center","right","down","13",2
0,321.221418465505,39,"Neutral","Double","right","down","13",2
0,316.287236511363,40,"Neutral","Spatial","right","down","13",2
0,426.509370983032,41,"Congruent","None","right","down","13",2
0,341.873840310226,42,"Congruent","Center","right","down","13",2
0,346.369514823434,43,"Congruent","Double","right","down","13",2
1,283.615400570143,44,"Congruent","Spatial","right","down","13",2
0,506.136327035458,45,"Incongruent","None","right","down","13",2
0,541.439476710101,46,"Incongruent","Center","right","down","13",2
0,445.621349073692,47,"Incongruent","Double","right","down","13",2
1,318.041594326667,48,"Incongruent","Spatial","right","down","13",2
0,454.89130693292,1,"Neutral","None","left","up","13",3
1,405.324082482169,2,"Neutral","Center","left","up","13",3
0,401.18022025854,3,"Neutral","Double","left","up","13",3
1,371.247495419964,4,"Neutral","Spatial","left","up","13",3
0,280.957261031088,5,"Congruent","None","left","up","13",3
0,474.346335965414,6,"Congruent","Center","left","up","13",3
0,397.994013018214,7,"Congruent","Double","left","up","13",3
0,359.571381979999,8,"Congruent","Spatial","left","up","13",3
0,440.637324249315,9,"Incongruent","None","left","up","13",3
0,502.216177958661,10,"Incongruent","Center","left","up","13",3
0,437.302800121659,11,"Incongruent","Double","left","up","13",3
0,420.55057118312,12,"Incongruent","Spatial","left","up","13",3
0,423.162396003597,13,"Neutral","None","left","down","13",3
0,380.662199732725,14,"Neutral","Center","left","down","13",3
0,409.005279352333,15,"Neutral","Double","left","down","13",3
0,337.213731674656,16,"Neutral","Spatial","left","down","13",3
0,405.045099071967,17,"Congruent","None","left","down","13",3
0,338.653641822667,18,"Congruent","Center","left","down","13",3
1,360.508400651309,19,"Congruent","Double","left","down","13",3
0,315.373034803566,20,"Congruent","Spatial","left","down","13",3
0,548.755507432697,21,"Incongruent","None","left","down","13",3
0,484.897971043453,22,"Incongruent","Center","left","down","13",3
0,450.141978687361,23,"Incongruent","Double","left","down","13",3
0,431.162261897662,24,"Incongruent","Spatial","left","down","13",3
1,404.038342757581,25,"Neutral","None","right","up","13",3
0,475.955571504786,26,"Neutral","Center","right","up","13",3
0,312.763082549782,27,"Neutral","Double","right","up","13",3
0,331.978000211485,28,"Neutral","Spatial","right","up","13",3
0,481.079043806387,29,"Congruent","None","right","up","13",3
1,348.358456757422,30,"Congruent","Center","right","up","13",3
0,364.828257728497,31,"Congruent","Double","right","up","13",3
0,360.563910189675,32,"Congruent","Spatial","right","up","13",3
0,449.2709789428,33,"Incongruent","None","right","up","13",3
0,529.914383526366,34,"Incongruent","Center","right","up","13",3
0,393.385504767202,35,"Incongruent","Double","right","up","13",3
0,398.291939405126,36,"Incongruent","Spatial","right","up","13",3
1,347.244524925854,37,"Neutral","None","right","down","13",3
0,338.326460577315,38,"Neutral","Center","right","down","13",3
0,490.444167543556,39,"Neutral","Double","right","down","13",3
0,326.822218558357,40,"Neutral","Spatial","right","down","13",3
0,529.85542512956,41,"Congruent","None","right","down","13",3
0,367.857901417051,42,"Congruent","Center","right","down","13",3
