"subnum","block","trial","cue","flank","location","direction","rt","error"
"7",4,16,"Spatial","Neutral","down","left",399.184479156099,0
"7",4,17,"None","Congruent","down","left",470.271864566121,1
"7",4,18,"Center","Congruent","down","left",382.665887895017,0
"7",4,19,"Double","Congruent","down","left",316.63267923753,0
"7",4,20,"Spatial","Congruent","down","left",356.167507793376,0
"7",4,21,"None","Incongruent","down","left",483.960848878292,0
"7",4,22,"Center","Incongruent","down","left",405.702486794944,0
"7",4,23,"Double","Incongruent","down","left",452.563908591902,0
"7",4,24,"Spatial","Incongruent","down","left",438.968173602272,0
"7",4,25,"None","Neutral","up","right",426.041658691177,0
"7",4,26,"Center","Neutral","up","right",422.438381765258,0
"7",4,27,"Double","Neutral","up","right",249.448325643382,0
"7",4,28,"Spatial","Neutral","up","right",376.923855718869,0
"7",4,29,"None","Congruent","up","right",401.450285734391,0
"7",4,30,"Center","Congruent","up","right",394.3269508181,0
"7",4,31,"Double","Congruent","up","right",432.380992794371,0
"7",4,32,"Spatial","Congruent","up","right",346.977935103654,0
"7",4,33,"None","Incongruent","up","right",504.446330439938,0
"7",4,34,"Center","Incongruent","up","right",318.492034150342,0
"7",4,35,"Double","Incongruent","up","right",384.138958393907,0
"7",4,36,"Spatial","Incongruent","up","right",447.457628942509,0
"7",4,37,"None","Neutral","down","right",359.203353794382,0
"7",4,38,"Center","Neutral","down","right",374.380866908116,0
"7",4,39,"Double","Neutral","down","right",390.201600302145,0
"7",4,40,"Spatial","Neutral","down","right",322.299359752598,0
"7",4,41,"None","Congruent","down","right",387.437875523527,0
"7",4,42,"Center","Congruent","down","right",306.941346241532,0
"7",4,43,"Double","Congruent","down","right",388.212592310693,0
"7",4,44,"Spatial","Congruent","down","right",244.632102799137,0
"7",4,45,"None","Incongruent","down","right",453.738436688467,0
"7",4,46,"Center","Incongruent","down","right",444.421435352762,0
"7",4,47,"Double","Incongruent","down","right",396.738278728366,0
"7",4,48,"Spatial","Incongruent","down","right",401.855053807331,0
"7",5,1,"None","Neutral","up","left",473.009202747215,0
"7",5,2,"Center","Neutral","up","left",380.904938748866,0
"7",5,3,"Double","Neutral","up","left",381.863122791826,0
"7",5,4,"Spatial","Neutral","up","left",419.944303562399,0
"7",5,5,"None","Congruent","up","left",424.434957565978,0
"7",5,6,"Center","Congruent","up","left",394.272793678306,0
"7",5,7,"Double","Congruent","up","left",275.804505196664,0
"7",5,8,"Spatial","Congruent","up","left",341.537010905369,0
"7",5,9,"None","Incongruent","up","left",461.99975568689,0
"7",5,10,"Center","Incongruent","up","left",388.799339124212,0
"7",5,11,"Double","Incongruent","up","left",495.118332626569,0
"7",5,12,"Spatial","Incongruent","up","left",408.922928857058,0
"7",5,13,"None","Neutral","down","left",477.266066964212,0
"7",5,14,"Center","Neutral","down","left",334.57543919014,0
"7",5,15,"Double","Neutral","down","left",254.889888656163,0
"7",5,16,"Spatial","Neutral","down","left",348.146902376341,0
"7",5,17,"None","Congruent","down","left",477.160446531728,0
"7",5,18,"Center","Congruent","down","left",507.230243011556,0
"7",5,19,"Double","Congruent","down","left",419.359546674668,0
"7",5,20,"Spatial","Congruent","down","left",393.021838324296,0
"7",5,21,"None","Incongruent","down","left",469.212605549957,0
"7",5,22,"Center","Incongruent","down","left",467.642744070827,0
"7",5,23,"Double","Incongruent","down","left",421.233593584576,1
"7",5,24,"Spatial","Incongruent","down","left",431.102818490684,0
"7",5,25,"None","Neutral","up","right",370.82204228893,0
"7",5,26,"Center","Neutral","up","right",360.812520825395,0
"7",5,27,"Double","Neutral","up","right",302.016709715358,0
"7",5,28,"Spatial","Neutral","up","right",342.288661223247,0
"7",5,29,"None","Congruent","up","right",452.622805691557,0
"7",5,30,"Center","Congruent","up","right",382.878293518823,0
"7",5,31,"Double","Congruent","up","right",343.065307342566,1
"7",5,32,"Spatial","Congruent","up","right",328.065934084727,0
"7",5,33,"None","Incongruent","up","right",417.854868921558,0
"7",5,34,"Center","Incongruent","up","right",438.871271452169,0
"7",5,35,"Double","Incongruent","up","right",356.221577463306,0
"7",5,36,"Spatial","Incongruent","up","right",409.226704860754,0
"7",5,37,"None","Neutral","down","right",517.552343722945,0
"7",5,38,"Center","Neutral","down","right",415.210325277499,1
"7",5,39,"Double","Neutral","down","right",449.050966210858,0
"7",5,40,"Spatial","Neutral","down","right",407.644395607961,0
"7",5,41,"None","Congruent","down","right",413.502108216615,1
"7",5,42,"Center","Congruent","down","right",398.174937025664,0
"7",5,43,"Double","Congruent","down","right",283.616863344307,0
"7",5,44,"Spatial","Congruent","down","right",384.688887202627,0
"7",5,45,"None","Incongruent","down","right",464.043753287079,0
"7",5,46,"Center","Incongruent","down","right",497.025475991322,0
"7",5,47,"Double","Incongruent","down","right",351.442120452805,0
"7",5,48,"Spatial","Incongruent","down","right",467.350135859025,0
"7",6,1,"None","Neutral","up","left",404.850445256464,0
"7",6,2,"Center","Neutral","up","left",451.294918416602,0
"7",6,3,"Double","Neutral","up","left",374.033002221457,0
"7",6,4,"Spatial","Neutral","up","left",308.096313679015,0
"7",6,5,"None","Congruent","up","left",454.913550019604,0
"7",6,6,"Center","Congruent","up","left",377.087663240467,1
"7",6,7,"Double","Congruent","up","left",343.68916111124,0
"7",6,8,"Spatial","Congruent","up","left",295.268961961934,0
"7",6,9,"None","Incongruent","up","left",620.503010747245,0
"7",6,10,"Center","Incongruent","up","left",402.517637471393,0
"7",6,11,"Double","Incongruent","up","left",472.957575028502,0
"7",6,12,"Spatial","Incongruent","up","left",399.429265516021,0
"7",6,13,"None","Neutral","down","left",379.107259909624,0
"7",6,14,"Center","Neutral","down","left",310.490450538637,0
"7",6,15,"Double","Neutral","down","left",300.56853454326,0
"7",6,16,"Spatial","Neutral","down","left",269.697768323722,0
"7",6,17,"None","Congruent","down","left",355.188225889315,0
"7",6,18,"Center","Congruent","down","left",414.307296205103,0
"7",6,19,"Double","Congruent","down","left",363.161918465959,0
"7",6,20,"Spatial","Congruent","down","left",439.957121460398,0
"7",6,21,"None","Incongruent","down","left",531.661934144778,0
"7",6,22,"Center","Incongruent","down","left",532.40987734539,0
"7",6,23,"Double","Incongruent","down","left",470.135932169484,0
"7",6,24,"Spatial","Incongruent","down","left",452.27337061781,0
"7",6,25,"None","Neutral","up","right",453.362369786461,0
"7",6,26,"Center","Neutral","up","right",359.897246815169,0
"7",6,27,"Double","Neutral","up","right",421.17633516267,0
"7",6,28,"Spatial","Neutral","up","right",339.597217964411,0
"7",6,29,"None","Congruent","up","right",481.689211880713,1
"7",6,30,"Center","Congruent","up","right",340.043650913665,0
"7",6,31,"Double","Congruent","up","right",425.211651047667,0
"7",6,32,"Spatial","Congruent","up","right",324.401332190365,0
"7",6,33,"None","Incongruent","up","right",455.692520731884,1
"7",6,34,"Center","Incongruent","up","right",353.887255186475,0
"7",6,35,"Double","Incongruent","up","right",525.985037203166,0
"7",6,36,"Spatial","Incongruent","up","right",435.963495233219,0
"7",6,37,"None","Neutral","down","right",427.207503408299,0
"7",6,38,"Center","Neutral","down","right",414.820880505926,0
"7",6,39,"Double","Neutral","down","right",377.675783941461,0
"7",6,40,"Spatial","Neutral","down","right",274.485825140346,0
"7",6,41,"None","Congruent","down","right",323.8466970951,0
"7",6,42,"Center","Congruent","down","right",369.596070549617,0
"7",6,43,"Double","Congruent","down","right",359.360671023982,0
"7",6,44,"Spatial","Congruent","down","right",287.088214515938,0
"7",6,45,"None","Incongruent","down","right",520.861179778323,0
"7",6,46,"Center","Incongruent","down","right",434.227423289208,0
"7",6,47,"Double","Incongruent","down","right",486.277456704099,0
"7",6,48,"Spatial","Incongruent","down","right",474.563601878909,0
"8",1,1,"None","Neutral","up","left",398.744751104181,0
"8",1,2,"Center","Neutral","up","left",336.242662272538,0
"8",1,3,"Double","Neutral","up","left",382.167847140403,0
"8",1,4,"Spatial","Neutral","up","left",411.259481662888,0
"8",1,5,"None","Congruent","up","left",343.26252869848,0
"8",1,6,"Center","Congruent","up","left",338.129767648879,0
"8",1,7,"Double","Congruent","up","left",339.212369230503,0
"8",1,8,"Spatial","Congruent","up","left",358.741047902133,0
"8",1,9,"None","Incongruent","up","left",619.166398098486,0
"8",1,10,"Center","Incongruent","up","left",426.804351921909,0
"8",1,11,"Double","Incongruent","up","left",423.674979894069,0
"8",1,12,"Spatial","Incongruent","up","left",324.84523928009,0
"8",1,13,"None","Neutral","down","left",377.925132198507,0
"8",1,14,"Center","Neutral","down","left",418.436748100612,1
"8",1,15,"Double","Neutral","down","left",337.733981128182,0
"8",1,16,"Spatial","Neutral","down","left",315.67642522461,0
"8",1,17,"None","Congruent","down","left",412.348027758067,0
"8",1,18,"Center","Congruent","down","left",376.884973780058,0
"8",1,19,"Double","Congruent","down","left",455.980755477979,0
"8",1,20,"Spatial","Congruent","down","left",402.31057031282,0
"8",1,21,"None","Incongruent","down","left",600.429497786963,0
"8",1,22,"Center","Incongruent","down","left",357.279024358796,1
"8",1,23,"Double","Incongruent","down","left",421.864280875526,0
"8",1,24,"Spatial","Incongruent","down","left",462.155191666364,0
"8",1,25,"None","Neutral","up","right",414.80812393141,0
"8",1,26,"Center","Neutral","up","right",395.9040350019,0
"8",1,27,"Double","Neutral","up","right",342.562549577459,0
"8",1,28,"Spatial","Neutral","up","right",246.55478282351,0
"8",1,29,"None","Congruent","up","right",369.650171067727,0
"8",1,30,"Center","Congruent","up","right",474.862902882827,0
"8",1,31,"Double","Congruent","up","right",361.920722026662,0
"8",1,32,"Spatial","Congruent","up","right",429.399085806862,0
"8",1,33,"None","Incongruent","up","right",543.36502577888,0
"8",1,34,"Center","Incongruent","up","right",485.12904689521,0
"8",1,35,"Double","Incongruent","up","right",526.176611977451,0
"8",1,36,"Spatial","Incongruent","up","right",330.492064537613,0
"8",1,37,"None","Neutral","down","right",399.500439273872,0
"8",1,38,"Center","Neutral","down","right",364.335943313233,0
"8",1,39,"Double","Neutral","down","right",328.893511595676,0
"8",1,40,"Spatial","Neutral","down","right",327.175969602183,0
"8",1,41,"None","Congruent","down","right",325.857268138298,0
"8",1,42,"Center","Congruent","down","right",309.14230103314,0
"8",1,43,"Double","Congruent","down","right",405.539050485237,0
"8",1,44,"Spatial","Congruent","down","right",352.076039895715,0
"8",1,45,"None","Incongruent","down","right",565.198241126285,1
"8",1,46,"Center","Incongruent","down","right",433.273571107521,0
"8",1,47,"Double","Incongruent","down","right",425.773005225576,0
"8",1,48,"Spatial","Incongruent","down","right",388.941589400935,0
"8",2,1,"None","Neutral","up","left",382.082238354276,0
"8",2,2,"Center","Neutral","up","left",392.455815422146,0
"8",2,3,"Double","Neutral","up","left",316.056031500307,1
"8",2,4,"Spatial","Neutral","up","left",364.779664157286,0
"8",2,5,"None","Congruent","up","left",421.114784693688,0
"8",2,6,"Center","Congruent","up","left",418.736696785979,0
"8",2,7,"Double","Congruent","up","left",437.397318824653,0
"8",2,8,"Spatial","Congruent","up","left",319.189162125127,0
"8",2,9,"None","Incongruent","up","left",478.514103216298,0
"8",2,10,"Center","Incongruent","up","left",447.673738767032,1
"8",2,11,"Double","Incongruent","up","left",412.070422970268,0
"8",2,12,"Spatial","Incongruent","up","left",490.12920383835,0
"8",2,13,"None","Neutral","down","left",426.816397562263,0
"8",2,14,"Center","Neutral","down","left",423.441381705717,0
"8",2,15,"Double","Neutral","down","left",393.918774026275,0
"8",2,16,"Spatial","Neutral","down","left",410.784408435122,0
"8",2,17,"None","Congruent","down","left",419.548662171061,0
"8",2,18,"Center","Congruent","down","left",246.097770382519,0
"8",2,19,"Double","Congruent","down","left",405.459023547809,0
"8",2,20,"Spatial","Congruent","down","left",288.317991140881,1
"8",2,21,"None","Incongruent","down","left",524.869574820872,0
"8",2,22,"Center","Incongruent","down","left",401.30538317335,0
"8",2,23,"Double","Incongruent","down","left",440.276404608295,0
"8",2,24,"Spatial","Incongruent","down","left",382.30116530227,0
"8",2,25,"None","Neutral","up","right",417.712021209641,0
"8",2,26,"Center","Neutral","up","right",347.260719559642,0
"8",2,27,"Double","Neutral","up","right",325.809737864301,0
"8",2,28,"Spatial","Neutral","up","right",349.820373033606,0
"8",2,29,"None","Congruent","up","right",369.173684388278,0
"8",2,30,"Center","Congruent","up","right",365.747856779032,0
"8",2,31,"Double","Congruent","up","right",359.982696759255,0
"8",2,32,"Spatial","Congruent","up","right",308.06897496912,0
"8",2,33,"None","Incongruent","up","right",587.142394803462,1
"8",2,34,"Center","Incongruent","up","right",356.529970217279,0
"8",2,35,"Double","Incongruent","up","right",446.559224594954,0
"8",2,36,"Spatial","Incongruent","up","right",349.544293522189,0
"8",2,37,"None","Neutral","down","right",362.947452603112,0
"8",2,38,"Center","Neutral","down","right",377.714638678387,0
"8",2,39,"Double","Neutral","down","right",484.399555784756,0
"8",2,40,"Spatial","Neutral","down","right",411.104789776282,0
"8",2,41,"None","Congruent","down","right",439.162351073824,0
"8",2,42,"Center","Congruent","down","right",347.353358080952,0
"8",2,43,"Double","Congruent","down","right",477.127965805211,0
"8",2,44,"Spatial","Congruent","down","right",328.275440257981,0
"8",2,45,"None","Incongruent","down","right",455.428761670685,0
"8",2,46,"Center","Incongruent","down","right",382.126484723904,0
"8",2,47,"Double","Incongruent","down","right",415.798600597275,0
"8",2,48,"Spatial","Incongruent","down","right",493.404755848162,0
"8",3,1,"None","Neutral","up","left",484.287167792519,0
"8",3,2,"Center","Neutral","up","left",407.876416430935,0
"8",3,3,"Double","Neutral","up","left",293.158359066992,1
"8",3,4,"Spatial","Neutral","up","left",326.423098518394,0
"8",3,5,"None","Congruent","up","left",484.589927695455,0
"8",3,6,"Center","Congruent","up","left",364.312336989348,0
"8",3,7,"Double","Congruent","up","left",340.89880513987,0
"8",3,8,"Spatial","Congruent","up","left",342.604034324349,1
"8",3,9,"None","Incongruent","up","left",464.535176608021,0
"8",3,10,"Center","Incongruent","up","left",432.264584282684,0
"8",3,11,"Double","Incongruent","up","left",564.751667089805,0
"8",3,12,"Spatial","Incongruent","up","left",437.550496841133,0
"8",3,13,"None","Neutral","down","left",492.439294758096,1
"8",3,14,"Center","Neutral","down","left",382.473507622288,0
"8",3,15,"Double","Neutral","down","left",352.222559236478,0
"8",3,16,"Spatial","Neutral","down","left",372.894470101369,0
"8",3,17,"None","Congruent","down","left",355.726629380743,0
"8",3,18,"Center","Congruent","down","left",453.459227447569,0
"8",3,19,"Double","Congruent","down","left",363.911941694791,0
"8",3,20,"Spatial","Congruent","down","left",188.884839317231,0
"8",3,21,"None","Incongruent","down","left",456.545223020699,0
"8",3,22,"Center","Incongruent","down","left",429.305422253262,1
"8",3,23,"Double","Incongruent","down","left",544.460913247787,0
"8",3,24,"Spatial","Incongruent","down","left",406.050511624461,0
"8",3,25,"None","Neutral","up","right",355.808552658669,0
"8",3,26,"Center","Neutral","up","right",365.656447434302,0
"8",3,27,"Double","Neutral","up","right",329.948811549158,0
"8",3,28,"Spatial","Neutral","up","right",261.2991443802,0
"8",3,29,"None","Congruent","up","right",396.584253423821,0
"8",3,30,"Center","Congruent","up","right",287.191774296087,0
"8",3,31,"Double","Congruent","up","right",509.196145901396,0
"8",3,32,"Spatial","Congruent","up","right",353.912336779362,0
"8",3,33,"None","Incongruent","up","right",531.253480834112,0
"8",3,34,"Center","Incongruent","up","right",392.428374895733,0
"8",3,35,"Double","Incongruent","up","right",509.783365371257,0
"8",3,36,"Spatial","Incongruent","up","right",436.106423669461,0
"8",3,37,"None","Neutral","down","right",383.068674979181,0
"8",3,38,"Center","Neutral","down","right",374.613106886318,0
"8",3,39,"Double","Neutral","down","right",355.01842458293,0
"8",3,40,"Spatial","Neutral","down","right",404.335068136391,0
"8",3,41,"None","Congruent","down","right",421.817545016455,0
"8",3,42,"Center","Congruent","down","right",434.261491845371,1
"8",3,43,"Double","Congruent","down","right",411.491597263728,0
"8",3,44,"Spatial","Congruent","down","right",325.041220301862,0
"8",3,45,"None","Incongruent","down","right",497.504069306359,0
"8",3,46,"Center","Incongruent","down","right",406.879484718787,0
"8",3,47,"Double","Incongruent","down","right",420.100095052469,0
"8",3,48,"Spatial","Incongruent","down","right",340.204089146181,0
"8",4,1,"None","Neutral","up","left",408.781139544596,0
"8",4,2,"Center","Neutral","up","left",361.755633477029,0
"8",4,3,"Double","Neutral","up","left",364.095965088245,0
"8",4,4,"Spatial","Neutral","up","left",464.967589394971,0
"8",4,5,"None","Congruent","up","left",437.258694491727,0
"8",4,6,"Center","Congruent","up","left",306.109827837705,0
"8",4,7,"Double","Congruent","up","left",421.462174339835,0
"8",4,8,"Spatial","Congruent","up","left",325.598967236782,0
"8",4,9,"None","Incongruent","up","left",570.468622805674,0
"8",4,10,"Center","Incongruent","up","left",452.688400061006,1
"8",4,11,"Double","Incongruent","up","left",525.338388917677,0
"8",4,12,"Spatial","Incongruent","up","left",409.138643820382,0
"8",4,13,"None","Neutral","down","left",402.868047472022,0
"8",4,14,"Center","Neutral","down","left",478.934632987005,1
"8",4,15,"Double","Neutral","down","left",306.694367738427,0
"8",4,16,"Spatial","Neutral","down","left",361.244818073516,0
"8",4,17,"None","Congruent","down","left",381.184548926005,0
"8",4,18,"Center","Congruent","down","left",439.648584194134,0
"8",4,19,"Double","Congruent","down","left",397.047981512222,0
"8",4,20,"Spatial","Congruent","down","left",318.545122025506,0
"8",4,21,"None","Incongruent","down","left",481.116786694927,0
"8",4,22,"Center","Incongruent","down","left",494.435002888216,0
"8",4,23,"Double","Incongruent","down","left",391.749694442777,1
"8",4,24,"Spatial","Incongruent","down","left",371.136440132765,0
"8",4,25,"None","Neutral","up","right",450.393131705196,0
"8",4,26,"Center","Neutral","up","right",417.513583674075,0
"8",4,27,"Double","Neutral","up","right",289.249841371268,0
"8",4,28,"Spatial","Neutral","up","right",349.612734343395,0
"8",4,29,"None","Congruent","up","right",371.913338104451,0
"8",4,30,"Center","Congruent","up","right",347.908566776492,0
"8",4,31,"Double","Congruent","up","right",440.621959368773,0
"8",4,32,"Spatial","Congruent","up","right",390.0770047204,0
"8",4,33,"None","Incongruent","up","right",490.323607998692,0
"8",4,34,"Center","Incongruent","up","right",403.34115900712,0
"8",4,35,"Double","Incongruent","up","right",460.516472252855,0
"8",4,36,"Spatial","Incongruent","up","right",489.166085679328,0
"8",4,37,"None","Neutral","down","right",475.307458743828,1
"8",4,38,"Center","Neutral","down","right",400.057141547825,0
"8",4,39,"Double","Neutral","down","right",378.78487207644,0
"8",4,40,"Spatial","Neutral","down","right",392.974458406126,0
"8",4,41,"None","Congruent","down","right",475.846901865556,0
"8",4,42,"Center","Congruent","down","right",420.463653847192,0
"8",4,43,"Double","Congruent","down","right",339.418886066126,0
"8",4,44,"Spatial","Congruent","down","right",205.520741048173,0
"8",4,45,"None","Incongruent","down","right",471.647648729868,0
"8",4,46,"Center","Incongruent","down","right",514.959941627911,0
"8",4,47,"Double","Incongruent","down","right",435.485422772259,0
"8",4,48,"Spatial","Incongruent","down","right",378.097583315461,0
"8",5,1,"None","Neutral","up","left",328.230805918711,0
"8",5,2,"Center","Neutral","up","left",349.781382227646,0
"8",5,3,"Double","Neutral","up","left",334.591905546183,0
"8",5,4,"Spatial","Neutral","up","left",309.661041075575,0
"8",5,5,"None","Congruent","up","left",434.345441025269,0
"8",5,6,"Center","Congruent","up","left",368.28514853014,0
"8",5,7,"Double","Congruent","up","left",438.126344783926,0
"8",5,8,"Spatial","Congruent","up","left",261.81009541666,0
"8",5,9,"None","Incongruent","up","left",425.326423860826,0
"8",5,10,"Center","Incongruent","up","left",395.143258902409,0
"8",5,11,"Double","Incongruent","up","left",443.5446626058,0
"8",5,12,"Spatial","Incongruent","up","left",518.684245978215,0
"8",5,13,"None","Neutral","down","left",498.48935243679,0
"8",5,14,"Center","Neutral","down","left",361.080966925576,0
"8",5,15,"Double","Neutral","down","left",336.062756183665,0
"8",5,16,"Spatial","Neutral","down","left",403.204266458815,0
"8",5,17,"None","Congruent","down","left",445.400655852088,0
"8",5,18,"Center","Congruent","down","left",359.07491552383,0
"8",5,19,"Double","Congruent","down","left",373.117853521184,0
"8",5,20,"Spatial","Congruent","down","left",399.364928318755,0
"8",5,21,"None","Incongruent","down","left",494.717115307755,0
"8",5,22,"Center","Incongruent","down","left",460.12208261496,0
"8",5,23,"Double","Incongruent","down","left",484.020423713874,0
"8",5,24,"Spatial","Incongruent","down","left",382.892881023363,0
"8",5,25,"None","Neutral","up","right",328.673392675251,0
"8",5,26,"Center","Neutral","up","right",378.916400315961,0
"8",5,27,"Double","Neutral","up","right",436.114130297015,1
"8",5,28,"Spatial","Neutral","up","right",331.315918405771,1
"8",5,29,"None","Congruent","up","right",463.200659586363,0
"8",5,30,"Center","Congruent","up","right",352.60809010436,0
"8",5,31,"Double","Congruent","up","right",329.127899727903,0
"8",5,32,"Spatial","Congruent","up","right",361.855287651653,0
"8",5,33,"None","Incongruent","up","right",480.751571922421,0
"8",5,34,"Center","Incongruent","up","right",492.118765188908,0
"8",5,35,"Double","Incongruent","up","right",492.650815252819,0
"8",5,36,"Spatial","Incongruent","up","right",389.46840921233,0
"8",5,37,"None","Neutral","down","right",435.04041383816,1
"8",5,38,"Center","Neutral","down","right",426.037784659202,0
"8",5,39,"Double","Neutral","down","right",447.979760744586,0
"8",5,40,"Spatial","Neutral","down","right",320.157873291689,0
"8",5,41,"None","Congruent","down","right",405.84580856113,0
"8",5,42,"Center","Congruent","down","right",364.189043384198,0
"8",5,43,"Double","Congruent","down","right",435.500197391272,0
"8",5,44,"Spatial","Congruent","down","right",302.350967601916,0
"8",5,45,"None","Incongruent","down","right",467.536637818648,0
"8",5,46,"Center","Incongruent","down","right",437.287777336017,0
"8",5,47,"Double","Incongruent","down","right",380.181522111031,0
"8",5,48,"Spatial","Incongruent","down","right",388.767145464228,0
"8",6,1,"None","Neutral","up","left",410.042213569014,1
"8",6,2,"Center","Neutral","up","left",382.993745451225,0
"8",6,3,"Double","Neutral","up","left",409.03389321799,0
"8",6,4,"Spatial","Neutral","up","left",418.471088042884,0
"8",6,5,"None","Congruent","up","left",470.565451094349,0
"8",6,6,"Center","Congruent","up","left",316.436603729426,1
"8",6,7,"Double","Congruent","up","left",450.233794218797,0
"8",6,8,"Spatial","Congruent","up","left",380.349355051903,0
"8",6,9,"None","Incongruent","up","left",503.228849040129,0
"8",6,10,"Center","Incongruent","up","left",517.202685526669,0
"8",6,11,"Double","Incongruent","up","left",472.094888594222,0
"8",6,12,"Spatial","Incongruent","up","left",402.296747956682,0
"8",6,13,"None","Neutral","down","left",400.883417412601,0
"8",6,14,"Center","Neutral","down","left",424.329431658902,0
"8",6,15,"Double","Neutral","down","left",264.442151603048,0
"8",6,16,"Spatial","Neutral","down","left",332.255585945308,0
"8",6,17,"None","Congruent","down","left",373.644327526803,0
"8",6,18,"Center","Congruent","down","left",278.99414820016,0
"8",6,19,"Double","Congruent","down","left",386.131350170072,0
"8",6,20,"Spatial","Congruent","down","left",333.604843894071,0
"8",6,21,"None","Incongruent","down","left",398.797743061322,0
"8",6,22,"Center","Incongruent","down","left",436.016056040838,0
"8",6,23,"Double","Incongruent","down","left",466.031532999031,0
"8",6,24,"Spatial","Incongruent","down","left",442.144246843893,0
"8",6,25,"None","Neutral","up","right",444.719069134713,0
"8",6,26,"Center","Neutral","up","right",415.957086622523,0
"8",6,27,"Double","Neutral","up","right",384.625234965916,0
"8",6,28,"Spatial","Neutral","up","right",358.371981797821,0
"8",6,29,"None","Congruent","up","right",424.330053914847,0
"8",6,30,"Center","Congruent","up","right",328.170319222855,0
"8",6,31,"Double","Congruent","up","right",387.629558174983,0
"8",6,32,"Spatial","Congruent","up","right",386.12727112955,0
"8",6,33,"None","Incongruent","up","right",613.746797277961,0
"8",6,34,"Center","Incongruent","up","right",427.92806658956,0
"8",6,35,"Double","Incongruent","up","right",445.587601633275,0
"8",6,36,"Spatial","Incongruent","up","right",303.650346036489,0
"8",6,37,"None","Neutral","down","right",390.394271704977,0
"8",6,38,"Center","Neutral","down","right",444.440904170389,0
"8",6,39,"Double","Neutral","down","right",362.2831735803,1
"8",6,40,"Spatial","Neutral","down","right",368.44428678143,0
"8",6,41,"None","Congruent","down","right",463.372516508888,0
"8",6,42,"Center","Congruent","down","right",332.518785408827,0
"8",6,43,"Double","Congruent","down","right",375.775433618451,0
"8",6,44,"Spatial","Congruent","down","right",351.626620193843,0
"8",6,45,"None","Incongruent","down","right",484.415541977027,0
"8",6,46,"Center","Incongruent","down","right",460.287452882898,0
"8",6,47,"Double","Incongruent","down","right",412.300653758605,0
"8",6,48,"Spatial","Incongruent","down","right",352.337114633874,1
"9",1,1,"None","Neutral","up","left",456.374545949124,0
"9",1,2,"Center","Neutral","up","left",449.695955470514,0
"9",1,3,"Double","Neutral","up","left",384.081527805231,1
"9",1,4,"Spatial","Neutral","up","left",336.534923825575,0
"9",1,5,"None","Congruent","up","left",415.276730673373,0
"9",1,6,"Center","Congruent","up","left",450.701516765134,0
"9",1,7,"Double","Congruent","up","left",429.999886489892,0
"9",1,8,"Spatial","Congruent","up","left",410.220562090189,0
"9",1,9,"None","Incongruent","up","left",531.15661390028,0
"9",1,10,"Center","Incongruent","up","left",463.697144836391,0
"9",1,11,"Double","Incongruent","up","left",469.982289644127,0
"9",1,12,"Spatial","Incongruent","up","left",423.167074175703,0
"9",1,13,"None","Neutral","down","left",369.99408612708,0
"9",1,14,"Center","Neutral","down","left",487.589097100993,0
"9",1,15,"Double","Neutral","down","left",317.72651993335,0
"9",1,16,"Spatial","Neutral","down","left",387.615284721535,0
"9",1,17,"None","Congruent","down","left",368.203798398123,0
"9",1,18,"Center","Congruent","down","left",335.307682197292,0
"9",1,19,"Double","Congruent","down","left",339.554450826435,0
"9",1,20,"Spatial","Congruent","down","left",280.117146618835,0
"9",1,21,"None","Incongruent","down","left",496.495482883699,0
"9",1,22,"Center","Incongruent","down","left",407.53852850961,0
"9",1,23,"Double","Incongruent","down","left",452.843167931521,0
"9",1,24,"Spatial","Incongruent","down","left",510.870755441591,0
"9",1,25,"None","Neutral","up","right",466.879631003412,0
"9",1,26,"Center","Neutral","up","right",295.420538801914,0
"9",1,27,"Double","Neutral","up","right",398.885829599973,0
"9",1,28,"Spatial","Neutral","up","right",343.734125668995,0
"9",1,29,"None","Congruent","up","right",527.121567019125,0
"9",1,30,"Center","Congruent","up","right",405.257369153422,0
"9",1,31,"Double","Congruent","up","right",362.076921142389,0
"9",1,32,"Spatial","Congruent","up","right",276.876422818845,0
"9",1,33,"None","Incongruent","up","right",502.339481906016,0
"9",1,34,"Center","Incongruent","up","right",509.498538268793,0
"9",1,35,"Double","Incongruent","up","right",400.298441768876,0
"9",1,36,"Spatial","Incongruent","up","right",371.735434689871,0
"9",1,37,"None","Neutral","down","right",479.226251644605,0
"9",1,38,"Center","Neutral","down","right",425.838592218351,0
"9",1,39,"Double","Neutral","down","right",360.522767246764,0
"9",1,40,"Spatial","Neutral","down","right",315.62446457904,0
"9",1,41,"None","Congruent","down","right",416.40836855464,0
"9",1,42,"Center","Congruent","down","right",435.31087698777,0
"9",1,43,"Double","Congruent","down","right",377.931162457375,0
"9",1,44,"Spatial","Congruent","down","right",352.932810721426,1
"9",1,45,"None","Incongruent","down","right",581.570279153608,0
"9",1,46,"Center","Incongruent","down","right",493.468429825953,0
"9",1,47,"Double","Incongruent","down","right",505.852220857918,0
"9",1,48,"Spatial","Incongruent","down","right",496.019865107264,0
"9",2,1,"None","Neutral","up","left",414.361128684665,0
"9",2,2,"Center","Neutral","up","left",374.89076485171,0
"9",2,3,"Double","Neutral","up","left",383.36022358412,0
"9",2,4,"Spatial","Neutral","up","left",362.830371659278,0
"9",2,5,"None","Congruent","up","left",404.921262378904,0
"9",2,6,"Center","Congruent","up","left",391.346998703658,0
"9",2,7,"Double","Congruent","up","left",339.568343897323,0
