"subnum","group","block","trial","cue","flank","location","direction","rt","error"
"2","Treatment",3,20,"Spatial","Congruent","down","left",320.456608963843,0
"2","Treatment",3,21,"None","Incongruent","down","left",479.18889842349,0
"2","Treatment",3,22,"Center","Incongruent","down","left",431.21712885898,1
"2","Treatment",3,23,"Double","Incongruent","down","left",426.668452714882,0
"2","Treatment",3,24,"Spatial","Incongruent","down","left",395.216127364956,1
"2","Treatment",3,25,"None","Neutral","up","right",502.091020509994,0
"2","Treatment",3,26,"Center","Neutral","up","right",345.123085404348,1
"2","Treatment",3,27,"Double","Neutral","up","right",355.591624703932,0
"2","Treatment",3,28,"Spatial","Neutral","up","right",372.626822608576,1
"2","Treatment",3,29,"None","Congruent","up","right",486.238622326756,0
"2","Treatment",3,30,"Center","Congruent","up","right",341.394459848804,1
"2","Treatment",3,31,"Double","Congruent","up","right",349.595689193086,0
"2","Treatment",3,32,"Spatial","Congruent","up","right",366.181029524901,0
"2","Treatment",3,33,"None","Incongruent","up","right",550.887711326899,1
"2","Treatment",3,34,"Center","Incongruent","up","right",437.441770595601,1
"2","Treatment",3,35,"Double","Incongruent","up","right",373.500327630569,0
"2","Treatment",3,36,"Spatial","Incongruent","up","right",495.456051605044,0
"2","Treatment",3,37,"None","Neutral","down","right",501.753478615581,1
"2","Treatment",3,38,"Center","Neutral","down","right",344.481442707506,0
"2","Treatment",3,39,"Double","Neutral","down","right",371.746621317221,0
"2","Treatment",3,40,"Spatial","Neutral","down","right",252.026563231703,0
"2","Treatment",3,41,"None","Congruent","down","right",458.486148590955,0
"2","Treatment",3,42,"Center","Congruent","down","right",460.617339910089,0
"2","Treatment",3,43,"Double","Congruent","down","right",293.135967644764,1
"2","Treatment",3,44,"Spatial","Congruent","down","right",301.021574339913,0
"2","Treatment",3,45,"None","Incongruent","down","right",467.941153312472,0
"2","Treatment",3,46,"Center","Incongruent","down","right",415.943430321442,0
"2","Treatment",3,47,"Double","Incongruent","down","right",343.335720219103,0
"2","Treatment",3,48,"Spatial","Incongruent","down","right",435.048177962395,0
"2","Treatment",4,1,"None","Neutral","up","left",353.410093001713,0
"2","Treatment",4,2,"Center","Neutral","up","left",378.750118036087,0
"2","Treatment",4,3,"Double","Neutral","up","left",404.649236051265,1
"2","Treatment",4,4,"Spatial","Neutral","up","left",330.090228925768,1
"2","Treatment",4,5,"None","Congruent","up","left",474.600419623676,0
"2","Treatment",4,6,"Center","Congruent","up","left",378.714246454092,0
"2","Treatment",4,7,"Double","Congruent","up","left",342.616977470717,0
"2","Treatment",4,8,"Spatial","Congruent","up","left",372.317970751732,0
"2","Treatment",4,9,"None","Incongruent","up","left",478.308362998521,0
"2","Treatment",4,10,"Center","Incongruent","up","left",538.630559248925,0
"2","Treatment",4,11,"Double","Incongruent","up","left",444.087014441849,0
"2","Treatment",4,12,"Spatial","Incongruent","up","left",452.640749680027,0
"2","Treatment",4,13,"None","Neutral","down","left",440.258145162201,0
"2","Treatment",4,14,"Center","Neutral","down","left",229.597570053976,0
"2","Treatment",4,15,"Double","Neutral","down","left",306.694403433551,0
"2","Treatment",4,16,"Spatial","Neutral","down","left",318.794886992759,0
"2","Treatment",4,17,"None","Congruent","down","left",441.840183187278,0
"2","Treatment",4,18,"Center","Congruent","down","left",262.863843982052,0
"2","Treatment",4,19,"Double","Congruent","down","left",423.084831669036,0
"2","Treatment",4,20,"Spatial","Congruent","down","left",309.778713307278,0
"2","Treatment",4,21,"None","Incongruent","down","left",462.356136031854,0
"2","Treatment",4,22,"Center","Incongruent","down","left",372.219420372788,0
"2","Treatment",4,23,"Double","Incongruent","down","left",372.305313099947,0
"2","Treatment",4,24,"Spatial","Incongruent","down","left",412.81659180272,0
"2","Treatment",4,25,"None","Neutral","up","right",455.468470333695,0
"2","Treatment",4,26,"Center","Neutral","up","right",275.105852010785,0
"2","Treatment",4,27,"Double","Neutral","up","right",324.781901027533,0
"2","Treatment",4,28,"Spatial","Neutral","up","right",366.78858611263,0
"2","Treatment",4,29,"None","Congruent","up","right",407.348145767504,0
"2","Treatment",4,30,"Center","Congruent","up","right",488.268425090863,0
"2","Treatment",4,31,"Double","Congruent","up","right",437.287333637405,0
"2","Treatment",4,32,"Spatial","Congruent","up","right",369.77490170348,0
"2","Treatment",4,33,"None","Incongruent","up","right",500.244222476909,0
"2","Treatment",4,34,"Center","Incongruent","up","right",463.968039102763,0
"2","Treatment",4,35,"Double","Incongruent","up","right",409.704693736619,0
"2","Treatment",4,36,"Spatial","Incongruent","up","right",441.400857647862,0
"2","Treatment",4,37,"None","Neutral","down","right",504.010698004285,0
"2","Treatment",4,38,"Center","Neutral","down","right",434.171495504164,1
"2","Treatment",4,39,"Double","Neutral","down","right",334.337787166795,0
"2","Treatment",4,40,"Spatial","Neutral","down","right",259.056157538821,0
"2","Treatment",4,41,"None","Congruent","down","right",424.517215025588,0
"2","Treatment",4,42,"Center","Congruent","down","right",402.044468545849,0
"2","Treatment",4,43,"Double","Congruent","down","right",442.54969899043,0
"2","Treatment",4,44,"Spatial","Congruent","down","right",274.069525773322,0
"2","Treatment",4,45,"None","Incongruent","down","right",518.219229630372,0
"2","Treatment",4,46,"Center","Incongruent","down","right",461.674991754426,0
"2","Treatment",4,47,"Double","Incongruent","down","right",504.697763062953,0
"2","Treatment",4,48,"Spatial","Incongruent","down","right",408.604501393521,0
"2","Treatment",5,1,"None","Neutral","up","left",412.135057274787,0
"2","Treatment",5,2,"Center","Neutral","up","left",322.659293194082,0
"2","Treatment",5,3,"Double","Neutral","up","left",349.128975820319,0
"2","Treatment",5,4,"Spatial","Neutral","up","left",321.893811371086,0
"2","Treatment",5,5,"None","Congruent","up","left",547.527716289455,0
"2","Treatment",5,6,"Center","Congruent","up","left",502.326568784998,0
"2","Treatment",5,7,"Double","Congruent","up","left",366.664836025786,0
"2","Treatment",5,8,"Spatial","Congruent","up","left",287.816628046906,1
"2","Treatment",5,9,"None","Incongruent","up","left",401.353253296266,0
"2","Treatment",5,10,"Center","Incongruent","up","left",475.733581671901,0
"2","Treatment",5,11,"Double","Incongruent","up","left",390.471320813257,0
"2","Treatment",5,12,"Spatial","Incongruent","up","left",524.232966277218,0
"2","Treatment",5,13,"None","Neutral","down","left",385.719121367102,0
"2","Treatment",5,14,"Center","Neutral","down","left",385.555321487286,0
"2","Treatment",5,15,"Double","Neutral","down","left",565.513834035533,1
"2","Treatment",5,16,"Spatial","Neutral","down","left",284.554500102837,1
"2","Treatment",5,17,"None","Congruent","down","left",445.378331221073,0
"2","Treatment",5,18,"Center","Congruent","down","left",324.655276388742,0
"2","Treatment",5,19,"Double","Congruent","down","left",392.382682441098,0
"2","Treatment",5,20,"Spatial","Congruent","down","left",296.336773246898,1
"2","Treatment",5,21,"None","Incongruent","down","left",503.865156136846,0
"2","Treatment",5,22,"Center","Incongruent","down","left",435.156567892169,0
"2","Treatment",5,23,"Double","Incongruent","down","left",385.837887978367,0
"2","Treatment",5,24,"Spatial","Incongruent","down","left",410.564634421195,0
"2","Treatment",5,25,"None","Neutral","up","right",479.580051802968,0
"2","Treatment",5,26,"Center","Neutral","up","right",459.698372695187,1
"2","Treatment",5,27,"Double","Neutral","up","right",306.364436453542,0
"2","Treatment",5,28,"Spatial","Neutral","up","right",327.519453347884,0
"2","Treatment",5,29,"None","Congruent","up","right",487.971226342778,0
"2","Treatment",5,30,"Center","Congruent","up","right",324.28888260782,0
"2","Treatment",5,31,"Double","Congruent","up","right",248.574965557481,1
"2","Treatment",5,32,"Spatial","Congruent","up","right",293.204872074334,0
"2","Treatment",5,33,"None","Incongruent","up","right",451.638027103222,0
"2","Treatment",5,34,"Center","Incongruent","up","right",452.37442961639,0
"2","Treatment",5,35,"Double","Incongruent","up","right",424.813160325098,1
"2","Treatment",5,36,"Spatial","Incongruent","up","right",421.574806412232,0
"2","Treatment",5,37,"None","Neutral","down","right",408.881379603663,1
"2","Treatment",5,38,"Center","Neutral","down","right",398.705919734765,0
"2","Treatment",5,39,"Double","Neutral","down","right",356.699711250149,0
"2","Treatment",5,40,"Spatial","Neutral","down","right",399.505072326053,0
"2","Treatment",5,41,"None","Congruent","down","right",393.133623737139,0
"2","Treatment",5,42,"Center","Congruent","down","right",394.533332271963,0
"2","Treatment",5,43,"Double","Congruent","down","right",330.757521585777,0
"2","Treatment",5,44,"Spatial","Congruent","down","right",350.400323943542,0
"2","Treatment",5,45,"None","Incongruent","down","right",497.613491376074,0
"2","Treatment",5,46,"Center","Incongruent","down","right",365.77396769307,0
"2","Treatment",5,47,"Double","Incongruent","down","right",437.788672169052,0
"2","Treatment",5,48,"Spatial","Incongruent","down","right",469.010683275132,0
"2","Treatment",6,1,"None","Neutral","up","left",464.069996159975,0
"2","Treatment",6,2,"Center","Neutral","up","left",387.162381544378,0
"2","Treatment",6,3,"Double","Neutral","up","left",315.384177814354,0
"2","Treatment",6,4,"Spatial","Neutral","up","left",398.461432639454,0
"2","Treatment",6,5,"None","Congruent","up","left",433.960085447269,0
"2","Treatment",6,6,"Center","Congruent","up","left",357.411312361566,0
"2","Treatment",6,7,"Double","Congruent","up","left",457.101410640039,0
"2","Treatment",6,8,"Spatial","Congruent","up","left",301.520383920024,0
"2","Treatment",6,9,"None","Incongruent","up","left",515.168048037892,0
"2","Treatment",6,10,"Center","Incongruent","up","left",514.086871059176,0
"2","Treatment",6,11,"Double","Incongruent","up","left",475.111139758521,0
"2","Treatment",6,12,"Spatial","Incongruent","up","left",394.648886773158,0
"2","Treatment",6,13,"None","Neutral","down","left",409.079094828868,0
"2","Treatment",6,14,"Center","Neutral","down","left",397.756776502304,0
"2","Treatment",6,15,"Double","Neutral","down","left",400.674055729978,0
"2","Treatment",6,16,"Spatial","Neutral","down","left",340.930370016437,0
"2","Treatment",6,17,"None","Congruent","down","left",495.922448612834,0
"2","Treatment",6,18,"Center","Congruent","down","left",376.708400008092,0
"2","Treatment",6,19,"Double","Congruent","down","left",339.985196084115,0
"2","Treatment",6,20,"Spatial","Congruent","down","left",366.866306576067,0
"2","Treatment",6,21,"None","Incongruent","down","left",389.910883882304,0
"2","Treatment",6,22,"Center","Incongruent","down","left",469.59868718992,0
"2","Treatment",6,23,"Double","Incongruent","down","left",469.848047621186,0
"2","Treatment",6,24,"Spatial","Incongruent","down","left",398.756264228505,0
"2","Treatment",6,25,"None","Neutral","up","right",374.142841733406,0
"2","Treatment",6,26,"Center","Neutral","up","right",360.250269834306,0
"2","Treatment",6,27,"Double","Neutral","up","right",452.491517111815,0
"2","Treatment",6,28,"Spatial","Neutral","up","right",302.824276010067,0
"2","Treatment",6,29,"None","Congruent","up","right",313.414394113521,1
"2","Treatment",6,30,"Center","Congruent","up","right",420.612272110461,0
"2","Treatment",6,31,"Double","Congruent","up","right",349.934467139932,0
"2","Treatment",6,32,"Spatial","Congruent","up","right",314.455671702382,0
"2","Treatment",6,33,"None","Incongruent","up","right",439.231797942249,1
"2","Treatment",6,34,"Center","Incongruent","up","right",448.872068582639,0
"2","Treatment",6,35,"Double","Incongruent","up","right",480.061965021485,0
"2","Treatment",6,36,"Spatial","Incongruent","up","right",380.62589872051,0
"2","Treatment",6,37,"None","Neutral","down","right",399.663602929061,0
"2","Treatment",6,38,"Center","Neutral","down","right",434.832010750015,0
"2","Treatment",6,39,"Double","Neutral","down","right",362.624516145985,0
"2","Treatment",6,40,"Spatial","Neutral","down","right",332.004914333838,0
"2","Treatment",6,41,"None","Congruent","down","right",398.711087463246,0
"2","Treatment",6,42,"Center","Congruent","down","right",425.021731780012,0
"2","Treatment",6,43,"Double","Congruent","down","right",325.290318536689,0
"2","Treatment",6,44,"Spatial","Congruent","down","right",382.462519294018,0
"2","Treatment",6,45,"None","Incongruent","down","right",540.285114448822,0
"2","Treatment",6,46,"Center","Incongruent","down","right",426.619953200439,0
"2","Treatment",6,47,"Double","Incongruent","down","right",487.421015686167,0
"2","Treatment",6,48,"Spatial","Incongruent","down","right",459.338493179801,0
"3","Treatment",1,1,"None","Neutral","up","left",458.781014425968,0
"3","Treatment",1,2,"Center","Neutral","up","left",481.242102270908,0
"3","Treatment",1,3,"Double","Neutral","up","left",276.882340438748,1
"3","Treatment",1,4,"Spatial","Neutral","up","left",281.753953468121,0
"3","Treatment",1,5,"None","Congruent","up","left",361.174039313458,0
"3","Treatment",1,6,"Center","Congruent","up","left",388.383996723488,0
"3","Treatment",1,7,"Double","Congruent","up","left",454.231453957986,0
"3","Treatment",1,8,"Spatial","Congruent","up","left",423.894447648812,0
"3","Treatment",1,9,"None","Incongruent","up","left",524.414834919748,0
"3","Treatment",1,10,"Center","Incongruent","up","left",493.933663128016,1
"3","Treatment",1,11,"Double","Incongruent","up","left",437.756256298506,0
"3","Treatment",1,12,"Spatial","Incongruent","up","left",433.44858800371,0
"3","Treatment",1,13,"None","Neutral","down","left",448.811773856474,1
"3","Treatment",1,14,"Center","Neutral","down","left",341.947986247176,0
"3","Treatment",1,15,"Double","Neutral","down","left",360.335253312457,0
"3","Treatment",1,16,"Spatial","Neutral","down","left",333.257936779624,1
"3","Treatment",1,17,"None","Congruent","down","left",499.692290808651,1
"3","Treatment",1,18,"Center","Congruent","down","left",328.150565515085,1
"3","Treatment",1,19,"Double","Congruent","down","left",269.283242609817,0
"3","Treatment",1,20,"Spatial","Congruent","down","left",378.41391091022,0
"3","Treatment",1,21,"None","Incongruent","down","left",459.191968962326,0
"3","Treatment",1,22,"Center","Incongruent","down","left",428.194653841971,0
"3","Treatment",1,23,"Double","Incongruent","down","left",490.23525156414,1
"3","Treatment",1,24,"Spatial","Incongruent","down","left",371.845686772584,0
"3","Treatment",1,25,"None","Neutral","up","right",412.94665101811,0
"3","Treatment",1,26,"Center","Neutral","up","right",455.121226711729,0
"3","Treatment",1,27,"Double","Neutral","up","right",401.41538561582,0
"3","Treatment",1,28,"Spatial","Neutral","up","right",367.109567773215,0
"3","Treatment",1,29,"None","Congruent","up","right",423.166332214106,0
"3","Treatment",1,30,"Center","Congruent","up","right",323.163307334863,0
"3","Treatment",1,31,"Double","Congruent","up","right",300.16864228221,0
"3","Treatment",1,32,"Spatial","Congruent","up","right",328.83071782217,0
