rt,group,direction,flank,cue,trial,error,subnum,block
572.0444685,Treatment,right,Congruent,Center,42,0,102,4
612.549699,Treatment,right,Congruent,Double,43,0,102,4
444.0695258,Treatment,right,Congruent,Spatial,44,0,102,4
688.2192296,Treatment,right,Incongruent,None,45,0,102,4
631.6749918,Treatment,right,Incongruent,Center,46,0,102,4
674.6977631,Treatment,right,Incongruent,Double,47,0,102,4
578.6045014,Treatment,right,Incongruent,Spatial,48,0,102,4
582.1350573,Treatment,left,Neutral,None,1,0,102,5
492.6592932,Treatment,left,Neutral,Center,2,0,102,5
519.1289758,Treatment,left,Neutral,Double,3,0,102,5
491.8938114,Treatment,left,Neutral,Spatial,4,0,102,5
717.5277163,Treatment,left,Congruent,None,5,0,102,5
672.3265688,Treatment,left,Congruent,Center,6,0,102,5
536.664836,Treatment,left,Congruent,Double,7,0,102,5
457.816628,Treatment,left,Congruent,Spatial,8,1,102,5
571.3532533,Treatment,left,Incongruent,None,9,0,102,5
645.7335817,Treatment,left,Incongruent,Center,10,0,102,5
560.4713208,Treatment,left,Incongruent,Double,11,0,102,5
694.2329663,Treatment,left,Incongruent,Spatial,12,0,102,5
555.7191214,Treatment,left,Neutral,None,13,0,102,5
555.5553215,Treatment,left,Neutral,Center,14,0,102,5
735.513834,Treatment,left,Neutral,Double,15,1,102,5
454.5545001,Treatment,left,Neutral,Spatial,16,1,102,5
615.3783312,Treatment,left,Congruent,None,17,0,102,5
494.6552764,Treatment,left,Congruent,Center,18,0,102,5
562.3826824,Treatment,left,Congruent,Double,19,0,102,5
466.3367732,Treatment,left,Congruent,Spatial,20,1,102,5
673.8651561,Treatment,left,Incongruent,None,21,0,102,5
605.1565679,Treatment,left,Incongruent,Center,22,0,102,5
555.837888,Treatment,left,Incongruent,Double,23,0,102,5
580.5646344,Treatment,left,Incongruent,Spatial,24,0,102,5
649.5800518,Treatment,right,Neutral,None,25,0,102,5
629.6983727,Treatment,right,Neutral,Center,26,1,102,5
476.3644365,Treatment,right,Neutral,Double,27,0,102,5
497.5194533,Treatment,right,Neutral,Spatial,28,0,102,5
657.9712263,Treatment,right,Congruent,None,29,0,102,5
494.2888826,Treatment,right,Congruent,Center,30,0,102,5
418.5749656,Treatment,right,Congruent,Double,31,1,102,5
463.2048721,Treatment,right,Congruent,Spatial,32,0,102,5
621.6380271,Treatment,right,Incongruent,None,33,0,102,5
622.3744296,Treatment,right,Incongruent,Center,34,0,102,5
594.8131603,Treatment,right,Incongruent,Double,35,1,102,5
591.5748064,Treatment,right,Incongruent,Spatial,36,0,102,5
578.8813796,Treatment,right,Neutral,None,37,1,102,5
568.7059197,Treatment,right,Neutral,Center,38,0,102,5
526.6997113,Treatment,right,Neutral,Double,39,0,102,5
569.5050723,Treatment,right,Neutral,Spatial,40,0,102,5
563.1336237,Treatment,right,Congruent,None,41,0,102,5
564.5333323,Treatment,right,Congruent,Center,42,0,102,5
500.7575216,Treatment,right,Congruent,Double,43,0,102,5
520.4003239,Treatment,right,Congruent,Spatial,44,0,102,5
667.6134914,Treatment,right,Incongruent,None,45,0,102,5
535.7739677,Treatment,right,Incongruent,Center,46,0,102,5
607.7886722,Treatment,right,Incongruent,Double,47,0,102,5
639.0106833,Treatment,right,Incongruent,Spatial,48,0,102,5
634.0699962,Treatment,left,Neutral,None,1,0,102,6
557.1623815,Treatment,left,Neutral,Center,2,0,102,6
485.3841778,Treatment,left,Neutral,Double,3,0,102,6
568.4614326,Treatment,left,Neutral,Spatial,4,0,102,6
603.9600854,Treatment,left,Congruent,None,5,0,102,6
527.4113124,Treatment,left,Congruent,Center,6,0,102,6
627.1014106,Treatment,left,Congruent,Double,7,0,102,6
471.5203839,Treatment,left,Congruent,Spatial,8,0,102,6
685.168048,Treatment,left,Incongruent,None,9,0,102,6
684.0868711,Treatment,left,Incongruent,Center,10,0,102,6
645.1111398,Treatment,left,Incongruent,Double,11,0,102,6
564.6488868,Treatment,left,Incongruent,Spatial,12,0,102,6
579.0790948,Treatment,left,Neutral,None,13,0,102,6
567.7567765,Treatment,left,Neutral,Center,14,0,102,6
570.6740557,Treatment,left,Neutral,Double,15,0,102,6
510.93037,Treatment,left,Neutral,Spatial,16,0,102,6
665.9224486,Treatment,left,Congruent,None,17,0,102,6
546.7084,Treatment,left,Congruent,Center,18,0,102,6
509.9851961,Treatment,left,Congruent,Double,19,0,102,6
536.8663066,Treatment,left,Congruent,Spatial,20,0,102,6
559.9108839,Treatment,left,Incongruent,None,21,0,102,6
639.5986872,Treatment,left,Incongruent,Center,22,0,102,6
639.8480476,Treatment,left,Incongruent,Double,23,0,102,6
568.7562642,Treatment,left,Incongruent,Spatial,24,0,102,6
544.1428417,Treatment,right,Neutral,None,25,0,102,6
530.2502698,Treatment,right,Neutral,Center,26,0,102,6
622.4915171,Treatment,right,Neutral,Double,27,0,102,6
472.824276,Treatment,right,Neutral,Spatial,28,0,102,6
483.4143941,Treatment,right,Congruent,None,29,1,102,6
590.6122721,Treatment,right,Congruent,Center,30,0,102,6
519.9344671,Treatment,right,Congruent,Double,31,0,102,6
484.4556717,Treatment,right,Congruent,Spatial,32,0,102,6
609.2317979,Treatment,right,Incongruent,None,33,1,102,6
618.8720686,Treatment,right,Incongruent,Center,34,0,102,6
650.061965,Treatment,right,Incongruent,Double,35,0,102,6
550.6258987,Treatment,right,Incongruent,Spatial,36,0,102,6
569.6636029,Treatment,right,Neutral,None,37,0,102,6
604.8320108,Treatment,right,Neutral,Center,38,0,102,6
532.6245161,Treatment,right,Neutral,Double,39,0,102,6
502.0049143,Treatment,right,Neutral,Spatial,40,0,102,6
568.7110875,Treatment,right,Congruent,None,41,0,102,6
595.0217318,Treatment,right,Congruent,Center,42,0,102,6
495.2903185,Treatment,right,Congruent,Double,43,0,102,6
552.4625193,Treatment,right,Congruent,Spatial,44,0,102,6
710.2851144,Treatment,right,Incongruent,None,45,0,102,6
596.6199532,Treatment,right,Incongruent,Center,46,0,102,6
657.4210157,Treatment,right,Incongruent,Double,47,0,102,6
629.3384932,Treatment,right,Incongruent,Spatial,48,0,102,6
628.7810144,Treatment,left,Neutral,None,1,0,103,1
651.2421023,Treatment,left,Neutral,Center,2,0,103,1
446.8823404,Treatment,left,Neutral,Double,3,1,103,1
451.7539535,Treatment,left,Neutral,Spatial,4,0,103,1
531.1740393,Treatment,left,Congruent,None,5,0,103,1
558.3839967,Treatment,left,Congruent,Center,6,0,103,1
624.231454,Treatment,left,Congruent,Double,7,0,103,1
593.8944476,Treatment,left,Congruent,Spatial,8,0,103,1
694.4148349,Treatment,left,Incongruent,None,9,0,103,1
663.9336631,Treatment,left,Incongruent,Center,10,1,103,1
607.7562563,Treatment,left,Incongruent,Double,11,0,103,1
603.448588,Treatment,left,Incongruent,Spatial,12,0,103,1
618.8117739,Treatment,left,Neutral,None,13,1,103,1
511.9479862,Treatment,left,Neutral,Center,14,0,103,1
530.3352533,Treatment,left,Neutral,Double,15,0,103,1
503.2579368,Treatment,left,Neutral,Spatial,16,1,103,1
669.6922908,Treatment,left,Congruent,None,17,1,103,1
498.1505655,Treatment,left,Congruent,Center,18,1,103,1
439.2832426,Treatment,left,Congruent,Double,19,0,103,1
548.4139109,Treatment,left,Congruent,Spatial,20,0,103,1
629.191969,Treatment,left,Incongruent,None,21,0,103,1
598.1946538,Treatment,left,Incongruent,Center,22,0,103,1
660.2352516,Treatment,left,Incongruent,Double,23,1,103,1
541.8456868,Treatment,left,Incongruent,Spatial,24,0,103,1
582.946651,Treatment,right,Neutral,None,25,0,103,1
625.1212267,Treatment,right,Neutral,Center,26,0,103,1
571.4153856,Treatment,right,Neutral,Double,27,0,103,1
537.1095678,Treatment,right,Neutral,Spatial,28,0,103,1
593.1663322,Treatment,right,Congruent,None,29,0,103,1
493.1633073,Treatment,right,Congruent,Center,30,0,103,1
470.1686423,Treatment,right,Congruent,Double,31,0,103,1
498.8307178,Treatment,right,Congruent,Spatial,32,0,103,1
770.0859614,Treatment,right,Incongruent,None,33,0,103,1
631.0851908,Treatment,right,Incongruent,Center,34,0,103,1
623.2186455,Treatment,right,Incongruent,Double,35,0,103,1
596.6311804,Treatment,right,Incongruent,Spatial,36,0,103,1
580.7396,Treatment,right,Neutral,None,37,0,103,1
480.0622987,Treatment,right,Neutral,Center,38,1,103,1
678.7870398,Treatment,right,Neutral,Double,39,0,103,1
488.8156956,Treatment,right,Neutral,Spatial,40,1,103,1
585.0699244,Treatment,right,Congruent,None,41,0,103,1
460.3829137,Treatment,right,Congruent,Center,42,0,103,1
532.5995887,Treatment,right,Congruent,Double,43,0,103,1
497.6348041,Treatment,right,Congruent,Spatial,44,0,103,1
657.2244811,Treatment,right,Incongruent,None,45,0,103,1
530.653095,Treatment,right,Incongruent,Center,46,0,103,1
704.2331408,Treatment,right,Incongruent,Double,47,0,103,1
668.1793174,Treatment,right,Incongruent,Spatial,48,1,103,1
634.4800111,Treatment,left,Neutral,None,1,0,103,2
494.9629678,Treatment,left,Neutral,Center,2,0,103,2
580.7254678,Treatment,left,Neutral,Double,3,0,103,2
497.6764842,Treatment,left,Neutral,Spatial,4,0,103,2
584.0106917,Treatment,left,Congruent,None,5,0,103,2
618.1322146,Treatment,left,Congruent,Center,6,0,103,2
483.6058705,Treatment,left,Congruent,Double,7,0,103,2
484.4390384,Treatment,left,Congruent,Spatial,8,0,103,2
633.44025,Treatment,left,Incongruent,None,9,0,103,2
620.9876003,Treatment,left,Incongruent,Center,10,0,103,2
536.3568043,Treatment,left,Incongruent,Double,11,0,103,2
544.8333365,Treatment,left,Incongruent,Spatial,12,0,103,2
635.7966044,Treatment,left,Neutral,None,13,0,103,2
573.2607453,Treatment,left,Neutral,Center,14,0,103,2
496.3048847,Treatment,left,Neutral,Double,15,1,103,2
537.9608865,Treatment,left,Neutral,Spatial,16,0,103,2
478.3680127,Treatment,left,Congruent,None,17,0,103,2
532.9757537,Treatment,left,Congruent,Center,18,0,103,2
580.6516597,Treatment,left,Congruent,Double,19,0,103,2
477.0481307,Treatment,left,Congruent,Spatial,20,0,103,2
668.1798689,Treatment,left,Incongruent,None,21,0,103,2
540.3356849,Treatment,left,Incongruent,Center,22,0,103,2
657.3896399,Treatment,left,Incongruent,Double,23,0,103,2
487.4805576,Treatment,left,Incongruent,Spatial,24,0,103,2
583.8174684,Treatment,right,Neutral,None,25,0,103,2
537.2375944,Treatment,right,Neutral,Center,26,0,103,2
548.0460614,Treatment,right,Neutral,Double,27,0,103,2
468.8254185,Treatment,right,Neutral,Spatial,28,0,103,2
691.4865242,Treatment,right,Congruent,None,29,0,103,2
478.5041892,Treatment,right,Congruent,Center,30,0,103,2
557.7068572,Treatment,right,Congruent,Double,31,0,103,2
363.0113152,Treatment,right,Congruent,Spatial,32,0,103,2
670.1207904,Treatment,right,Incongruent,None,33,0,103,2
645.4832786,Treatment,right,Incongruent,Center,34,0,103,2
560.7639999,Treatment,right,Incongruent,Double,35,0,103,2
615.2416488,Treatment,right,Incongruent,Spatial,36,0,103,2
616.5488175,Treatment,right,Neutral,None,37,0,103,2
598.8163736,Treatment,right,Neutral,Center,38,0,103,2
502.833006,Treatment,right,Neutral,Double,39,0,103,2
461.4710048,Treatment,right,Neutral,Spatial,40,0,103,2
511.4234326,Treatment,right,Congruent,None,41,0,103,2
533.8764829,Treatment,right,Congruent,Center,42,0,103,2
478.0599629,Treatment,right,Congruent,Double,43,0,103,2
544.4078014,Treatment,right,Congruent,Spatial,44,0,103,2
673.5640326,Treatment,right,Incongruent,None,45,0,103,2
729.487618,Treatment,right,Incongruent,Center,46,0,103,2
557.11462,Treatment,right,Incongruent,Double,47,0,103,2
639.0844032,Treatment,right,Incongruent,Spatial,48,0,103,2
573.6315819,Treatment,left,Neutral,None,1,0,103,3
477.1685994,Treatment,left,Neutral,Center,2,0,103,3
573.6483685,Treatment,left,Neutral,Double,3,0,103,3
438.3311148,Treatment,left,Neutral,Spatial,4,0,103,3
547.2407491,Treatment,left,Congruent,None,5,0,103,3
513.3444061,Treatment,left,Congruent,Center,6,0,103,3
555.5453632,Treatment,left,Congruent,Double,7,0,103,3
460.0539636,Treatment,left,Congruent,Spatial,8,0,103,3
723.8925162,Treatment,left,Incongruent,None,9,0,103,3
560.0512809,Treatment,left,Incongruent,Center,10,0,103,3
625.8318518,Treatment,left,Incongruent,Double,11,1,103,3
587.1543515,Treatment,left,Incongruent,Spatial,12,0,103,3
546.7124954,Treatment,left,Neutral,None,13,0,103,3
528.5688295,Treatment,left,Neutral,Center,14,1,103,3
512.1910262,Treatment,left,Neutral,Double,15,0,103,3
557.9697163,Treatment,left,Neutral,Spatial,16,0,103,3
677.8026318,Treatment,left,Congruent,None,17,0,103,3
497.9601783,Treatment,left,Congruent,Center,18,0,103,3
591.5286204,Treatment,left,Congruent,Double,19,0,103,3
506.2277034,Treatment,left,Congruent,Spatial,20,0,103,3
571.6402325,Treatment,left,Incongruent,None,21,0,103,3
582.2048179,Treatment,left,Incongruent,Center,22,0,103,3
638.057458,Treatment,left,Incongruent,Double,23,1,103,3
587.2553316,Treatment,left,Incongruent,Spatial,24,0,103,3
477.8844339,Treatment,right,Neutral,None,25,0,103,3
579.0159343,Treatment,right,Neutral,Center,26,0,103,3
577.7525999,Treatment,right,Neutral,Double,27,0,103,3
494.7745581,Treatment,right,Neutral,Spatial,28,0,103,3
564.6215884,Treatment,right,Congruent,None,29,0,103,3
648.5786007,Treatment,right,Congruent,Center,30,0,103,3
540.500066,Treatment,right,Congruent,Double,31,0,103,3
509.2991374,Treatment,right,Congruent,Spatial,32,1,103,3
613.8271531,Treatment,right,Incongruent,None,33,1,103,3
552.7934938,Treatment,right,Incongruent,Center,34,0,103,3
538.8422114,Treatment,right,Incongruent,Double,35,0,103,3
558.9015895,Treatment,right,Incongruent,Spatial,36,0,103,3
668.0462232,Treatment,right,Neutral,None,37,0,103,3
637.6897423,Treatment,right,Neutral,Center,38,0,103,3
623.4182367,Treatment,right,Neutral,Double,39,0,103,3
574.8377785,Treatment,right,Neutral,Spatial,40,0,103,3
588.1201874,Treatment,right,Congruent,None,41,1,103,3
488.7924932,Treatment,right,Congruent,Center,42,0,103,3
528.609366,Treatment,right,Congruent,Double,43,0,103,3
389.3774862,Treatment,right,Congruent,Spatial,44,0,103,3
654.3103563,Treatment,right,Incongruent,None,45,0,103,3
702.9939352,Treatment,right,Incongruent,Center,46,0,103,3
621.547655,Treatment,right,Incongruent,Double,47,1,103,3
634.7944341,Treatment,right,Incongruent,Spatial,48,0,103,3
624.4670478,Treatment,left,Neutral,None,1,0,103,4
511.0544852,Treatment,left,Neutral,Center,2,0,103,4
632.1779676,Treatment,left,Neutral,Double,3,0,103,4
506.0806357,Treatment,left,Neutral,Spatial,4,0,103,4
551.2223104,Treatment,left,Congruent,None,5,0,103,4
553.5329912,Treatment,left,Congruent,Center,6,0,103,4
469.0700236,Treatment,left,Congruent,Double,7,0,103,4
553.1889516,Treatment,left,Congruent,Spatial,8,0,103,4
695.0784193,Treatment,left,Incongruent,None,9,0,103,4
602.2609335,Treatment,left,Incongruent,Center,10,0,103,4
590.5785556,Treatment,left,Incongruent,Double,11,0,103,4
626.8146974,Treatment,left,Incongruent,Spatial,12,0,103,4
546.8795807,Treatment,left,Neutral,None,13,0,103,4
500.8089564,Treatment,left,Neutral,Center,14,0,103,4
566.2123939,Treatment,left,Neutral,Double,15,1,103,4
487.434326,Treatment,left,Neutral,Spatial,16,0,103,4
646.2542398,Treatment,left,Congruent,None,17,0,103,4
540.0689595,Treatment,left,Congruent,Center,18,0,103,4
604.7425508,Treatment,left,Congruent,Double,19,1,103,4
534.7772353,Treatment,left,Congruent,Spatial,20,0,103,4
557.7423713,Treatment,left,Incongruent,None,21,1,103,4
553.231432,Treatment,left,Incongruent,Center,22,0,103,4
679.1387603,Treatment,left,Incongruent,Double,23,0,103,4
614.5397952,Treatment,left,Incongruent,Spatial,24,0,103,4
551.6468666,Treatment,right,Neutral,None,25,0,103,4
482.7103157,Treatment,right,Neutral,Center,26,0,103,4
596.6832695,Treatment,right,Neutral,Double,27,0,103,4
469.411177,Treatment,right,Neutral,Spatial,28,0,103,4
690.0862739,Treatment,right,Congruent,None,29,0,103,4
638.577098,Treatment,right,Congruent,Center,30,0,103,4
472.2654315,Treatment,right,Congruent,Double,31,0,103,4
467.7172844,Treatment,right,Congruent,Spatial,32,0,103,4
607.476017,Treatment,right,Incongruent,None,33,0,103,4
653.3644034,Treatment,right,Incongruent,Center,34,0,103,4
550.4615156,Treatment,right,Incongruent,Double,35,0,103,4
478.2498231,Treatment,right,Incongruent,Spatial,36,1,103,4
701.0673497,Treatment,right,Neutral,None,37,0,103,4
600.2986744,Treatment,right,Neutral,Center,38,0,103,4
585.8561801,Treatment,right,Neutral,Double,39,0,103,4
476.8005858,Treatment,right,Neutral,Spatial,40,0,103,4
599.4359384,Treatment,right,Congruent,None,41,0,103,4
580.9838628,Treatment,right,Congruent,Center,42,0,103,4
480.9380629,Treatment,right,Congruent,Double,43,0,103,4
503.7869337,Treatment,right,Congruent,Spatial,44,0,103,4
678.7870827,Treatment,right,Incongruent,None,45,0,103,4
704.6386897,Treatment,right,Incongruent,Center,46,0,103,4
647.1066359,Treatment,right,Incongruent,Double,47,0,103,4
644.1116516,Treatment,right,Incongruent,Spatial,48,0,103,4
607.0273487,Treatment,left,Neutral,None,1,0,103,5
494.3748658,Treatment,left,Neutral,Center,2,0,103,5
528.0161514,Treatment,left,Neutral,Double,3,0,103,5
426.761768,Treatment,left,Neutral,Spatial,4,0,103,5
646.4425881,Treatment,left,Congruent,None,5,0,103,5
620.8413417,Treatment,left,Congruent,Center,6,0,103,5
541.8639611,Treatment,left,Congruent,Double,7,1,103,5
460.9548832,Treatment,left,Congruent,Spatial,8,0,103,5
724.3575126,Treatment,left,Incongruent,None,9,0,103,5
626.9663513,Treatment,left,Incongruent,Center,10,0,103,5
595.6863951,Treatment,left,Incongruent,Double,11,0,103,5
636.1792712,Treatment,left,Incongruent,Spatial,12,0,103,5
562.0077171,Treatment,left,Neutral,None,13,0,103,5
607.4479552,Treatment,left,Neutral,Center,14,0,103,5
502.8761871,Treatment,left,Neutral,Double,15,0,103,5
529.570667,Treatment,left,Neutral,Spatial,16,0,103,5
644.5688621,Treatment,left,Congruent,None,17,0,103,5
483.2370644,Treatment,left,Congruent,Center,18,0,103,5
564.9061739,Treatment,left,Congruent,Double,19,0,103,5
504.4206599,Treatment,left,Congruent,Spatial,20,0,103,5
703.7871958,Treatment,left,Incongruent,None,21,0,103,5
580.5701032,Treatment,left,Incongruent,Center,22,0,103,5
610.6506833,Treatment,left,Incongruent,Double,23,0,103,5
649.1142004,Treatment,left,Incongruent,Spatial,24,0,103,5
608.4245082,Treatment,right,Neutral,None,25,0,103,5
591.1595474,Treatment,right,Neutral,Center,26,0,103,5
533.9552701,Treatment,right,Neutral,Double,27,0,103,5
458.5304173,Treatment,right,Neutral,Spatial,28,0,103,5
599.4537155,Treatment,right,Congruent,None,29,0,103,5
488.7504422,Treatment,right,Congruent,Center,30,0,103,5
415.1944306,Treatment,right,Congruent,Double,31,0,103,5
568.4561296,Treatment,right,Congruent,Spatial,32,0,103,5
615.6545592,Treatment,right,Incongruent,None,33,0,103,5
528.6958494,Treatment,right,Incongruent,Center,34,0,103,5
664.7640904,Treatment,right,Incongruent,Double,35,0,103,5
579.4069109,Treatment,right,Incongruent,Spatial,36,0,103,5
